ix,name,street,city,postalcode,duns,countrycode
251a3154-3135-4795-9a1a-14bc31a1edc4,aalco metall,12 aindlinger str,augsburg,86167,333354707.0,DE
6fc8402e-fc24-4cc8-a9fb-1040badc8850,lumitronix led technik gmbh,42 haigerlocher str,hechingen,72379,,DE
2da79fc5-b8ca-46fd-9545-cb58fc5b2291,digital river gmbh,78 vogelsanger str,cologne,50823,551512882.0,DE
c3200b89-b646-4b61-affb-76023e5915ef,acm,9 rue de la gare,villiers saint frederic,78640,,FR
2f83a976-1f9e-4508-abed-cc3456d630b3,fti,1 rue de la grange laidet,beauvoir sur niort,79360,38197902.0,FR
c35be655-b5d8-48c7-9ff5-24c6a7a0fe36,chauvin arnoux,190 rue championnet,paris,75876,,FR
d694d372-431c-42a7-916d-c05859f79dcc,rich ad brandt ek,12 rantgen strae,schwarzenbek,21493,,DE
b45183ad-b56a-4140-a36f-6885919d3e6e,abh nord gmbh,121 barkauer str,bergisch gladbach,51429,312923398.0,DE
71b9a10c-8f50-42da-afe3-bf9812df1c09,racing kart jade,14 rue des forgerons,saint michel chef chef,44730,2645923.0,FR
fa55c17b-9cad-428b-8fd7-3abd3e020f5f,anton paar germany gmbh,6 hellmuth hirth str,ostfildern,73760,328269782.0,DE
c00511a4-743c-4325-9045-ff1bdf411eab,selex es ltd,crewe road north,edinburgh,eh5 2xs,,GB
5ee8ee92-250f-4b65-8d83-7a44c6021d07,abc tools spa,via stefano canzio,milan,20131,,IT
2c85458b-fd12-4fad-83dc-ef3975456e30,dr mach gmbh co kg,28 flomannstr,ebersberg,85560,31557138.0,DE
56a3da87-e5a4-4897-8c5b-e3619e0c8139,sogeti high tech,1 av l escadrille normandie niemen,blagnac,31700,278490599.0,FR
b967c930-fc95-4530-ae87-96fbd7f937fd,hirschmann gmbh,9 kirchentannenstr,fluorn winzeln,78737,317651644.0,DE
f294a08a-7256-48a2-9a86-5a266de379c2,khn beratung,5 markgraf albrecht str,berlin,10711,342347578.0,DE
eb94c368-4022-45e2-96ae-848fc65e9d39,ag sexton gmbh,rathausstr,jagsthausen,74249,,DE
a4047b6a-d20c-411d-bdfb-7a907ba475d7,banderas navas sl,122 calle de castello,madrid,28006,,ES
af5f04c9-987a-4007-9180-d37fb5311231,aeroflex test solutions,monks brook ind pk,chandler s ford,so534ra,,GB
0472d735-b408-4d20-9209-858c5ac35232,mayre sc,5 b calle lpez de legazpi,seville,41008,474119414.0,ES
8b0d71b8-c2a0-45f4-a1fa-4a07d13f4d1e,telecomputer sistemas sl,0029 calle de julin camarillo,madrid,28037,460667038.0,ES
64920ce2-dd83-4d14-b7f3-2e78f0f058a1,selex es spa,via tiburtina km 12 400,rome,131,339051809.0,IT
0b369747-9511-42c5-92c0-cf305b8f6a69,ups deutschland inc co ohg,gorlitzer str,neuss,41460,,DE
04c2bc34-e67a-4952-ba54-0ab6d52e6f75,kalzbw reglab 4 cottbus,66 sielower landstr,cottbus,3044,,DE
89182ab0-ccd9-4eea-89f0-bc902e9974a3,gvf des dlr,k niqswinterer strae,bonn,53227,,DE
cca12802-b0b2-4bc9-aaab-9195b25205d8,tkl gmbh,7 grebbener str,heinsberg,52525,,DE
6e48f0b5-6825-4b31-bf51-a5c9b6f45dc6,gross karlheinz,37 ulmenweg,zweibrucken,66482,,DE
8c476df0-d945-4516-819b-b2671d81653e,adf technologies,6 avenue jean monnet,colomiers,31770,286032433.0,FR
1d00d08f-c7b4-4c8d-892e-3d86238dfc56,erich grau gmbh,3 7 uhlandstr,sersheim,74372,,DE
ba8ad6d2-e0c0-48f7-8eea-65122edc8dcd,eisenwarenteam vertriebsges mbh,58 edisonstrae,bergisch gladbach,51429,31356644.0,DE
60b92a14-50ac-43ea-8626-c0274f76b6be,edmund optics ltd,1 opus avenue,york,yo26 6bl,,GB
3a62f0be-9aec-490d-9c4f-243986b1b6db,eichamt landshut,1 rontgenstr,landshut,84030,,DE
27ac189d-a6ea-41a7-893c-284428421188,vega grieshaber gmbh und co,113 am hohenstein,schiltach,77761,,DE
69805a0b-b8c1-4ed1-9937-feaa2ecafc42,cepe forniture industriali srl,via lopi di sotto,castiglione del lago,06061,,IT
86fc7e07-7f98-45d0-bfdc-6148f264c309,ma co maritimes competenz,kahlbrandd eich,hamburg,20457,342194137.0,DE
7783a664-6d0f-412f-afdc-20b16b6d0570,techspace aero sa,121 route de liers,herstal,4041,372380824.0,BE
08798f70-87df-48a5-9dee-6f0460e60429,hamilton sundstrand,7002 po box,rockford,61124,51079937.0,US
42962be0-2ec8-4c1b-b5b1-80bfa6f3b5cc,afl europe gmbh,2 benzstr,frickenhausen,72636,329800387.0,DE
bb49d430-5e9f-4568-9f8c-b39a33b6f2e5,hamilton sundstrand,7002 po box,rockford,61124,149872194.0,US
f9e55289-0086-47a0-a9f2-9f4c6ef87422,umt,15 lise meitner str,ulm,89081,333374796.0,DE
ee32e7b9-3000-4ba4-912d-7dbf70d6c7a8,freundeskreis der bundesakademie,44 ossietzkystr,berlin,13187,,DE
12891d26-eb5e-4680-9b42-9fd10755f793,dga techniques aeronautiques,47 rue saint jean,balma,31130,,FR
ec2fc6a1-752e-40ce-9f56-9506c542ada3,febrotec gmbh,76 frankfurter str,halver,58553,,DE
86d7c7bf-e955-45b4-877d-a4ef8481c21b,arex gmbh,4 dieselstr,neu ulm,89231,,DE
ebc2fccf-8f14-4f5d-aed4-b2b9d6742360,anodizados especiales,calle mallutz,ordizia,20240,,ES
501ad89f-f5ce-487d-b5c6-ea6640f79e47,ge aviation systems ltd,cheltenham,cheltenham,gl528sf,,GB
5b73dbc1-e030-4d16-a8ce-3935c6094aa7,goodrich sensorsintegrated syst,14300 judicial rd,burnsville,55306-4890,80481707.0,US
25fa875a-3929-4300-87ac-10852f99ed18,suedruf kommunikations,14 dieselstr,dornstadt,89160,322815655.0,DE
6ea076cf-1949-4d77-8228-42d4d3adce02,sunaero,70 rue ampere,genay,69730,,FR
10a76f60-cd3a-42f9-9fa9-3399471028cd,glacier garlock bearings,9 ochsenbrunnenstr,heilbronn,74078,,DE
9bb9a739-0a7d-4d52-9875-db366744d579,hivitec,rue aim cotton,boisset saint priest,42560,,FR
4585aaf2-6207-40eb-a292-41aa4f6d12fc,ng 911 imc,815 s highland st,williamsburg,52361-9333,828884101.0,US
79bdd228-d37c-4f4e-8374-56cadeb4231c,blankenhorn gmbh,51 ruiter str,esslingen am neckar,73728,319015764.0,DE
429c5ea3-fc45-43fe-a49b-331c0704e093,palmar compass,105 via pavia,rivoli,10098,,IT
97c71f2f-fae7-4538-aee3-94b966016163,astro med gmbh,1 senefelder str,rodgau,63110,,DE
f144056d-1952-43ad-80c6-d0f00329d25e,quadrant connections ltd,green,hertfordshire,al97je,,GB
5e66b346-9401-4c34-b39c-a8c05e569126,realfm e v,schiffbauerdamm,berlin,10117,,DE
e2af45bd-b8a2-4a3e-94ea-c401f1b6023f,notariat viii ulm,14 zeughausgasse,ulm,89073,,DE
b77c7074-c950-4c95-930f-64119f393323,biccnet,3 boltzmannstr,garching,85748,,DE
4dd48241-80a1-4253-9198-c0cc9108bcd9,siegle server workstations,250 kaiser friedrich str,duisburg,47167,,DE
424803ef-a428-46eb-999b-d68429aedf5d,tulli elettronica di tulli marcello,via francesco gai,rome,196,,IT
c88f82c3-5867-4535-8f43-c216cc53a247,hirschmann gmbh,9 kirchentannenstr,fluorn winzeln,78737,,DE
b6fbcd7a-c31a-4379-85ac-7b57fe90ae8b,specialty fasteners components,unit d seymour wharf,totnes,tq9,,GB
34c833c9-8f85-422c-a250-e66124a30942,industrie elektronik brilon gmbh,40 almerfeldweg,brilon,59929,,DE
642fe3e6-ece2-4a09-aba2-4f45cd06acb9,pressup gmbh,wandsbeker allee,hamburg,22041,313340213.0,DE
30725868-50b4-48e0-b8c2-b5e769813781,super micro computer spain sl,32 avenida jose luis goyoaga,erandio,48950,,ES
e8e7ecef-b571-4ef7-9a73-f386cf9c143e,bardusch sa,poligono ind la estacion,meco,28880,,ES
2918dcb8-e0ff-4108-b5f9-9c867268d20f,schuetz messtechnik gmbh,7a rheinstr,teltow,14513,324213826.0,DE
531ae142-9d7d-41a2-9e24-db0e4decd6b3,cavotec fladung gmbh,26 heimbach,mombris,63776,332870737.0,DE
16a2f4f0-6b15-44d0-b146-58925fbbf6c5,pro idee,205 auf der hls,aachen,52068,333463339.0,DE
a4a69975-a04e-4328-9e8b-6a93004f43e8,prechter renner,2 siemensstr,wimsheim,71299,318241445.0,DE
199b0f77-a01c-4553-8a76-d52d638136e7,stadtjugendring ingolstadt,25 jahnstr,ingolstadt,85049,,DE
8086977a-6db5-48a8-a898-68a9c062e1a0,one time vendor gbp pspc,stevenage,ingelheim am rhein,55218,,DE
1da7f6bc-fe99-44be-945c-a58968d8c808,polytec pt gmbh,1 7 polytec platz,waldbronn,76337,,DE
e8ae025e-b4ff-42af-8c3d-b8d20e0e8e91,selex es ltd,2 crewe road north,edinburgh,eh5 2xs,23226769.0,GB
94564c01-ce0e-4bf3-9b23-67f81dffe43d,re in retail international gmbh,nordring,nuremberg,90409,312665815.0,DE
dd584a78-fe10-45e2-9286-1daf7963435f,sata io administration,3855 sw 153rd dr,beaverton,48612,2690149.0,US
31977c06-ae68-4fa8-a5ad-470ffafca635,siemens ag,16 hartmannstr,erlangen,91052,,DE
42a5e929-3270-4700-b3c1-08ea755cb894,ge aviation,cheltenham,cheltenham,gl52 7,,GB
5b8c8711-ef5c-4d7e-b9e5-a9f9e415affd,selex es ltd,crewe road north,edinburgh,eh52xs,,GB
7d49ff77-2e6b-4e09-b985-0d34786eb8a9,bundesanstalt f arbeitsschutz,1 25 friedrich henkel weg,dortmund,44149,344398474.0,DE
eb712390-e925-4f3d-b6bc-d17af6235d06,amergint technologies inc,briargate parkway,colorado springs,80916,,US
aa79a9e3-eb41-44ae-a4d4-1e5c88c7e64f,kaffee management,22 josef feuser str,elsdorf,50189,,DE
dbbd7851-a2be-4784-8ed5-ce2ad80218b3,galileo avionica spa,2 via dei castelli romani,pomezia,00040,,IT
8670bf90-c1a4-47ab-b60f-2c0cc34080b6,diagnosticum manching,6a ingolstadter str,manching,85077,,DE
4c9d0555-39b9-4fb7-b181-25c84904ef67,natixis factor,10 12 avenue winston churchill,charenton le pont,94220,390877715.0,FR
3e0ef0e6-0ccf-496e-b573-3ff5f235bd8e,simancas ediciones sa,pg municipal de dueas,duenas,34210,46215304.0,ES
b52c7c8e-d05c-4469-82da-20143521a05c,selex es spa,12 via tiburtina,rome,185,434003576.0,IT
2ec03647-da64-4d07-8492-b8ad43d12974,arex gmbh,4 dieselstr,neu ulm,89231,318217924.0,DE
913ad10b-001c-4f27-87df-91e7f0dba00b,elektro automatik,33 35 helmholtzstr,viersen,41747,,DE
43423aef-fc11-49fe-8af2-053507a1edbb,scharnhorst reincke gmbh,19 betsbruchdamm,martfeld,27327,329663025.0,DE
348def32-b5ac-4c2d-afff-c64d1b1a6ec6,polyplas gmbh,kiebitzweg,emmerthal,31860,,DE
a37728be-edf7-42ee-8314-e677477d778d,blyenburgh co,86 rue michel ange,paris,75016,,FR
e670ecd1-1da1-435c-8d2f-fd92913aca98,copelbe graphic,30 32 boulevard de sbastopol,paris,75010,27646928.0,FR
c42d1668-f891-462c-83b9-bef6a7e5943c,selex es spa,piazza monte grappa,rome,195,,IT
977aeded-d5ea-4c02-ae53-5801bba0eb8c,barox kommunikation gmbh,8 marie curie str,lorrach,79539,332499545.0,DE
e69e5c0d-090f-4bb1-8180-d5e0db44ec76,kleintierzuchtverein manching,20 am burgfeld,manching,85077,,DE
bd2cf1f0-3366-4c0a-8975-629750cd3dcb,ing hubert maldaner gmbh,3 max planck ring,langenfeld rheinland,40764,316026582.0,DE
1b262287-bbbe-418c-8004-ac3aed4da913,dekra automobil gmbh,21 nartenstr,hamburg,21079,,DE
06d2cd8e-7908-4a1a-9010-56e07aa4efb2,signal construct gmbh,brueckenaeckerweg,niefern oschelbronn,75223,327823159.0,DE
b9e9bc02-75f5-47fb-a18d-5cf4f9f2bf46,amergint,briargate pkwy,colorado springs,80916,,US
57ae6923-b801-48f2-bec8-6fa74af7d46b,landeshauptstadt mnchen,implerstr 9,munich,80466,317193084.0,DE
e4662b68-d99b-4338-b5b1-f9e49feaf57f,voltus gmbh,14 16 seelandstr,lubeck,23569,,DE
8aa5141d-3d17-42c3-b09b-f268b43bcd02,seefelder gmbh,finninger str,neu ulm,89231,312608228.0,DE
4f8f68cd-e13d-4032-917d-eca95a023178,renewa ingeniero sl,11 avenida ribera de axpe,erandio,48950,,ES
484866fb-d9ef-4c51-b6b6-e5b4c5586f17,ea elektro automatik,31 37 helmholtzstr,viersen,41747,330862074.0,DE
9d55cdbd-e61d-4e24-92b3-ed5f91ec6396,adlon datenverarbeitung gmbh,15 lise meitner str,ulm,89081,342582336.0,DE
e121ab94-95a9-443c-b40e-3d8f60edd40d,pz planen und zelte gmbh,5 aindlinger str,augsburg,86167,,DE
1289d400-982e-4644-95d2-f820b7e969a5,febrotec gmbh,76 frankfurter str,halver,58553,319710398.0,DE
c52d24d2-1bf2-4073-bdd7-66b3c23e5226,r g faserverbundwerkstoffe gmbh,13 im meiel,waldenbuch,71111,,DE
1b19857e-5a77-4a7c-b25c-4da5725e4775,united parcel service deutschland,1 grlitzer str,neuss,41460,318066107.0,DE
6065ae26-2396-4779-a249-2fe6cd207361,eriks gmbh,bronninghauser str,bielefeld,33729,,DE
49072979-9efd-4a6b-a5e1-6b91d47850e5,ricoh deutschland gmbh,am kaiserkai,hamburg,20457,314306114.0,DE
32db62cd-a758-4e5a-99f3-360b952ca31a,alternate gmbh,9 philipp reis str,gerhardshofen,91466,341125433.0,DE
a23aabae-9d27-4cfb-9258-44cb6442a612,bacus deltron gmbh,hauptstr,holzmaden,73271,551292704.0,DE
48f8eaa4-7db2-46dc-b8c3-d8f9b985b6c8,spraydosen shopde,ha12nders trasse,heilbronn,74080,,DE
b43406aa-7629-46c2-948a-f8ef1516b65e,jako o gmbh,23 werner von siemens str,bad rodach,96476,,DE
a7a163a4-eb5e-45a2-acde-597d99227959,ge aviation systems ltd,evesham road,cheltenham,gl528sf,,GB
08fbd646-ed9b-45ef-9f3b-f8beb35333b6,data device corporation,105 wilbur pl,bohemia,11716,54978952.0,US
e199c5d8-405e-44f7-ac95-b905d288ec79,loeschmann gmbh,ufhofer stzrae,balingen,72336,342513546.0,DE
7102f3a6-29e4-48e9-9352-10d9cddc1f6a,maschinenfabrik,32 dibbetweg,aerzen,31855,341159764.0,DE
da989736-2c8f-49aa-a31f-850dc8a80576,performance plastics products 3p,27 max planck str,karben,61184,537523854.0,DE
fe540410-81ff-4e57-bd32-f7f4d5965c39,siga electronics ltd,3 darlington close,sandy,sg19,217244185.0,GB
525f24e8-3439-4e7b-87dc-467d2999efac,fondation telecom,46 rue barrault,paris,75634,,FR
7994f026-bbc0-40cc-8927-79ef34f1759b,keck energieservice gmbh co kg,rieseler feld,brakel,33034,341842416.0,DE
0a545341-2baa-4d26-ac63-a718e3265875,hugo brennenstuhl gmbhco kg,seestr,tubingen,72074,316115989.0,DE
b5d720be-5de6-4ec3-8ac3-ec7fa5116ec3,macherey nagel gmbh,neumann neander str,duren,52355,,DE
58a42eee-c7ed-40c9-8f7c-7392679388d0,heider druck gmbh,pfaffrather str,bergisch gladbach,51465,,DE
31913897-76c1-4211-98aa-ebb110f26b25,moss express gmbh,19 lauterbachstr,geretsried,82538,,DE
68c0e896-470c-4718-9d1c-0359c711ddea,acopian technical company,po box 638,easton,18044-0638,2388098.0,US
06ec6021-67be-463b-b167-40b6f03a53a7,buerk mobatime gmbh,46 steinkirchring,villingen schwenningen,78056,312979099.0,DE
cabfce54-3422-4259-9f28-0a5d9c97d4f9,herwe chemisch technische,16 20 kleines feldlein,sinsheim,74889,,DE
ab212abd-6e83-4a81-93fe-363716a02e2b,kasper richter gmbh co kg,14 erlanger str,uttenreuth,91080,,DE
6ffbeae6-bb63-4743-9815-b4261254f1db,schraubenbudede,beesenlaublingen,konnern,6420,,DE
b85fa781-620a-4143-90ff-62b82b2f52a8,smiths industries,cheltenham,cheltenham,gl524sf,288525181.0,GB
0c1c75cf-5379-42d8-b388-8e07b4be4e85,buerklin ohg,grunwalder weg,oberhaching,82041,,DE
aac0214f-393b-48b9-a498-5d1c2135e892,lapp kabelsysteme gmbh,30 gewerbestr,stuttgart,70565,31792249.0,DE
324badae-1be0-408c-a5b8-6b84363a96fe,atecsi sarl,14 zi espace,le haillan,33185,276635872.0,FR
145addb9-40d0-4d49-8f49-b3a10cba4a9a,dicronite ute pohl gmbh,14 gra12ner weg,iserlohn,58644,,DE
a87aea9e-5f0a-410c-a48e-402f43974e30,gustav klauke gmbh co,auf dem knapp,remscheid,42855,317886018.0,DE
08a90fec-0b5f-438f-82c2-2d3eeee56c91,robuso stahlwarenfabrik,75 neuenhofer str,solingen,42657,322853813.0,DE
3fa1da32-310a-4930-b6cd-8f558772212e,siga electronics limited,darlington close,sandy,sg19,217244185.0,GB
06a44c5e-956a-4c68-9c60-8383096a1b3b,isocel management conseils,rue robert caumont,bordeaux,33049,762822153.0,FR
f8c1836e-3fb7-4328-a8a6-2b006a0ad4c6,snap on industrial germany,10 willettstr,mettmann,40822,,DE
c7f39e26-adac-4fc5-b798-f59120c38b1f,gottschalk michaelis gmbh,11 23 lahnstr,berlin,12055,,DE
be4b777b-e5e9-4fbb-8dcc-0a4e82171fd0,kaufbeuren marketing,3a kaiser max str,kaufbeuren,87600,,DE
1f788a77-a30e-44a6-bbe0-35d675d7b05b,techspace aero sa,route de liers 121,herstal,4041,,BE
872b264f-58c0-459a-a87e-b058fb9e9729,latim sa,44 rue roger salengro,fontenay sous bois,94120,275372563.0,FR
5da397ca-8267-4069-b2f8-273003bf628c,siemens ag,16 hartmannstr,erlangen,91052,32222111.0,DE
64210b3b-0e11-4765-aef1-52e4807adfff,hecker werke gmbh und co kg,1 arthur hecker str,weil im schonbuch,71093,341183628.0,DE
e303f71e-e3a8-493b-ac94-e6e2567c3c47,dawson france dawson france dawson france,3 rue galvani,massy,71250,,FR
a7f73d0b-be78-4727-b8b8-9a8ad252093e,ruko gmbh,robert bosch str,holzgerlingen,71088,316116789.0,DE
4157810a-dbc5-4fee-9b5d-5d3af4d5a6fa,noris medienverpackungen,14 lenkersheimer str,nuremberg,90431,,DE
8520ec85-b7a5-48af-8888-eae17d85156f,intersport,6 am westpark,ingolstadt,85057,,DE
5a2c044c-8759-4bbc-9ce7-6eaff954aa61,dixi polytool gmbh,carl benz str,birkenfeld,55765,,DE
6c6a77d1-5c3b-479f-a887-50edb9723698,pertegaz sl,163 carrer de josep pla,barcelona,8020,,ES
5ff72d9e-3943-449f-938a-bd9e11b5f7ae,cepe forniture industriali srl,via lopi di sotto,castiglione del lago,06061,,IT
00076444-d084-4ae7-9ce0-021305e976d8,pri european office,york street,london,wiu6pa,211485159.0,GB
56e54d50-49b3-41f3-a502-7e7084041e95,berges rohrverbinder,92a im emscherbruch,gelsenkirchen,45892,,DE
2ac809be-fe24-4e3b-8954-c8137e04f583,sommer automatik gmbh,32 36 humboldtstr,straubenhardt,75334,314273603.0,DE
e4917d10-34f0-4ac0-8dcc-3d0da422a92d,specialty fasteners components lt,seymour wharf steamer quay road,totnes,tq9,,GB
d5f42d64-d6f3-4258-b418-9ab68aacd1e4,jakob lach gmbh,17 donaustr,hanau,63452,315256404.0,DE
d9edc3e2-fe95-4f6c-919a-60eb44739f43,tts tooltechnic systems ag co kg,20 wertstr,wendlingen,73240,342794047.0,DE
d34a7c55-4e28-44ef-8cc4-38d707b756bc,rdmadrid sl rdmadrid sl rdmadrid sl,79 calle de caleruega,madrid,28033,,ES
75f17ff0-2b2c-4e65-9704-cdd928a2d7ab,eltek valere sas,de bastillac nord,tarbes,65000,276686938.0,FR
e6f50811-8c52-4d06-b5ec-92e16014ca1d,performance plastics products 3p performance plastics products 3p performance plastics products 3p gmbh,27 max planck str,karben,61184,,DE
d1940797-61cd-40ad-8559-fbaa74fab29e,bueromarkt boettcher ag,3 brsseler str,jena,07745,344634485.0,DE
6e2df51b-e161-4f57-a473-8c7ee57b81fa,cci dialog gmbh,3 borsigstr,karlsruhe,76185,316307305.0,DE
e464e7da-9975-4467-b3af-a5819ff7f8e5,paul spencer signs ltd,sheffield street,stockport,sk4 1ru,,GB
d974d9fa-8085-4c4d-9598-f9b518fc9673,la flora,10 kapellengasse,ulm,89077,,DE
c8012c1b-b420-4c39-bba4-9a70e5963eb4,mel aviation ltd,60 woolmer way,bordon,gu35,,GB
2f5cd78f-0f7f-41f2-904e-4d9dea045287,lambrecht meteo gmbh,65 67 friedlander weg,gottingen,37085,,DE
f6ea706c-b4e4-4a67-9023-e84e0abc6756,dga techniques aeronautique,47 rue saint jean,balma,31130,,FR
f7c598aa-abc8-4e48-84c1-023517fbf3a2,ao technologies,avenue du chateau,l etang la ville,78160,,FR
002c559b-f2ec-49ac-8c89-d4559598cfd6,weinmann,40 kronsaalsweg,hamburg,22525,317198315.0,DE
4871bf92-52c4-44d6-9284-4388769e28df,eriks gmbh,brnninghauser str,bielefeld,33729,31257136.0,DE
5636a032-5e37-4465-b911-b907663057f0,tts tooltechnic systems deutschland,20 wertstr,wendlingen,73240,344102058.0,DE
035d337d-a921-4998-b8fd-5d5e7bce99cf,verbindungs techniken rther vtr,43 steinheide,tonisvorst,47918,342438298.0,DE
fca6d368-a3ac-4b24-a0ec-9e34b0080cef,reinartz kleinteileversand gmbh c,15 sachsstr,pulheim,50259,,DE
3b79b4b8-04f1-4198-8dab-9abd5c3b1e2b,performance review institute,28 32 wellington road,london,nw8 9sp,216704465.0,GB
298e91d9-bef0-4654-b570-fcd60c0eded3,selex es ltd,2 crewe road north,edinburgh,eh5 2xs,,GB
3115d8aa-8b34-4597-990f-a6d7a574b1db,cablematic dos mil s l,85 carrer de santander,barcelona,8020,,ES
806737b8-61da-42c6-9867-282de5957386,mediq france,200 avenue des gresillons,asnieres sur seine,92600,278082214.0,FR
080e9920-5acc-4fb5-95d0-8ec629ccfe5d,field fisher waterhouse,gmunder str,munich,81379,342645537.0,DE
9ac3c6f9-b426-4d00-a3f9-4fb95fdf02ff,druck limited,fir tree lane,groby,le6ofh,,GB
d53672e4-dd61-4511-90ed-ed18e1da3103,gema gesellschaft fuer musi,schierenberg,hamburg,22145,498648021.0,DE
bd33ae4f-a7ca-42ff-8fb7-41cbc5520a9c,d labs gmbh,185 189 rudolf breitscheid str,potsdam,14482,,DE
8440876d-8b82-4649-8399-d77d045ede60,landratsamt bodenseekreis,1 3 glarnisch str,friedrichshafen,88045,330386074.0,DE
86a52f85-4430-4eb3-a0a3-5b7d33d0801e,snap on industrial germany,10 willettstr,mettmann,40822,344805481.0,DE
93fc7732-8d11-40df-b0c5-e014b0ca4864,akka aeroconsiel ltd,bristol,bristol,bs347pz,,GB
277ab6c9-f526-4f49-bff2-b6731b0c181e,nederman gmbh,nurtinger str 50,munich,81547,551142649.0,DE
cb10efc3-eccb-4c13-9c7c-f4df505dc173,der neue eisenhenkel,59 hamburger chaussee,bergisch gladbach,51429,340614168.0,DE
290f2993-e2f5-4da0-b5ba-9ed464b7603d,elettronica gmbh,10 am hambuch,meckenheim,53340,315996603.0,DE
031704b5-f9a6-4048-9078-4092a13f6956,licatec gmbh,7 erzstr,brand erbisdorf,9618,,DE
d926869c-3a67-4314-8c8f-58a2ab0858d9,technikexpert,1 3 werdauer str,dresden,1069,,DE
4b5d7308-58b5-4e26-a8be-939c429ec0d7,clem sau,8 avenida fuente nueva,san sebastian de los reyes,28703,,ES
546fb9c6-f9d6-4817-b96b-8b1fe2d77fd2,hohmann elektronik,36 eisenbahnstr,germering,82110,314628199.0,DE
0167f9b6-b5bf-4858-8341-0e3b009f3cb8,cz handels gmbhcomputer zubehoer,7 klaus groth weg,delmenhorst,27753,326449048.0,DE
fe71135d-42ce-4c95-a440-5f179fb39ba1,viking direkt gmbh,50 babenhauser str,grossostheim,63762,,DE
4ca998f2-dfbe-42f6-8177-5ab0dcd3893d,weinmann geraete fuer medizin,40 kronsaalsweg,hamburg,22525,317198315.0,DE
e99ed83c-d091-4494-a2be-02f79a580df8,gl events exhibitions,38 40 avenue de new york,paris,75116,262174638.0,FR
1ea968b3-3de2-4980-ae7d-d0b3541fd4ae,dga techniques aeronautiques,47 rue saint jean,balma,31130,263974591.0,FR
036c39fe-c1d8-43fc-80a4-59f5b3538ef9,fako,15 peutestr,hamburg,20539,,DE
8ec882ce-0b9f-4f18-870d-014c8d635c7a,bindesysteme,17 rbenkamp,seevetal,21220,323054676.0,DE
d0a1e2fb-3a00-44a9-9344-a6a436b73b43,binz ambulance und,21 am vogelherd,ilmenau,98693,,DE
c339bc9b-156b-4f4d-9616-d205cc554b97,flm gmbh,18 schtzen strae,emmendingen,79312,,DE
2362762d-757b-4641-8705-76e70fc7b9f0,metrax gmbh,22 rheinwaldstr,rottweil,78628,,DE
3a841674-ee0a-4caa-925d-7596b3928922,snap on industrial germany,10 willettstr,mettmann,40822,,DE
98906cd1-9698-4490-98fc-e46197f2d745,dube aero technik,langer weg,monchengladbach,41065,,DE
4066e199-e7fd-4345-8fc2-b7f3679a86ff,hr kommunikation,max von mller s trasse,rottenburg,84056,320038763.0,DE
e7a30d9e-c91e-4b73-9ed1-2d0e96c125ea,kfp five star conference service gm,4 solmsstr,frankfurt,60486,341544388.0,DE
ae2558fc-26f0-4880-8eb4-1050a0a5938b,tesa technology deutschland gmbh,32 netzestrae,ludwigsburg,71638,551366458.0,DE
710cebde-c1ae-4a48-9a84-357fef232621,eisenschmidt gmbh,flug platz,egelsbach,63324,320510886.0,DE
716a90f4-0066-4e26-a727-9575802f9ffd,horizon platforms limited horizon platforms limited horizon platforms limited,rosie road,normanton,wf6 1zb,,GB
f8af5445-a908-4c9e-b3df-3160cf97be53,pfannenberg,1 werner witt str,hamburg,21035,31554856.0,DE
ec8b00e5-f577-46b8-8fe5-e365b0d09f55,hamilton sundstrand,cl4747 harrison ave,rockford,61125,611017299.0,US
174349f3-e5b6-42f2-9b70-c9866bf61af1,hartmetallwerkzeugfabrik a mai,2 stegwiesen,schwendi,88477,343071213.0,DE
b42f8e2d-8e29-49fc-b1e5-044e9fcdd710,lokoma lorenz kollmann gmbh,7 lokomastr,hochstadt,91315,318881042.0,DE
b5c699a1-1580-428f-bff3-ee6729e5a4cf,dr med ch schnepper,dr wilhelm klz strae 43,stralsund,18435,388720468.0,DE
b1d66180-ea52-499f-8910-c0b38141225d,sg world,duchy road,crewe,cw16nb,536465164.0,GB
5295bc6e-e211-4c8a-82f8-81c8d69dfcb0,inforson sl,18 calle julio palacios,leganes,28914,469125553.0,ES
44d357fa-5b3a-4be4-9e49-bc18a6920e85,united parcel service,1 grlitzer s trasse,neuss,41401,318066107.0,DE
bc73ff8f-f629-4165-815f-9fd041b788e5,kroschke gmbh,20 daimlerstr,brunswick,38112,,DE
762901d0-f68a-4958-907d-79fb3894f71b,thales uk limitedthales group,manor road,crawley,rh109ha,217452627.0,GB
610a4b05-a4af-46de-80d2-29c53cf8ff58,lockheed martin,1801 state route 17c,owego,13827,2232973.0,US
87e64b24-85c3-4a58-a828-6d6b43924f74,mdai,24 hans urmiller ring,wolfratshausen,82515,,DE
e746f428-9af3-4e5c-928c-067010806ad7,edmund optics ltd,1 opus avenue,york,yo26 6bl,236713199.0,GB
8478b7cb-3616-460e-9041-1dfefab1c584,safran aero boosters,121 route de liers,herstal,4041,372380824.0,BE
b106c9c3-2d68-419d-8248-3c388bb53010,quarzwerke gmbh,40 kaskadenweg,frechen,50226,315730754.0,DE
7dcb00a9-77ed-461d-8e91-fffe57cec433,deutscher sparkassen verlag gmbh,115 am wallgraben,stuttgart,70565,,DE
