ix,name,street,city,postalcode,duns,countrycode
4968995e,kabelscheune ek,6 schulstr,burgbernheim,91593,,DE
ab6b811a,aalco metall ltd,12 aindlinger str,augsburg,86167,324899095,DE
51979b62,hbg marina krger,13 walpertshofer str,laupheim,88471,,DE
248d3f46,kroll ontrack ltd,weston road,surry,kt171jg,770541647,GB
665725e1,radladen gmeiner gmbh,29 werastr,friedrichshafen,88045,,DE
4ffcba99,linux trading distribution,unter den buchen,bockelwitz,04703,,DE
2320f218,stahlgruber otto gruber gmbh,130 einsteinstr,munich,81675,312679625,DE
744859fd,geo center,1 calle poligono,aldaia,46960,,ES
303825e9,unitronic ag,9 mndelheimer weg,dusseldorf,40472,341331228,DE
22901dc9,hillenbrand gmbh co,5 zainerstr,ingolstadt,85053,318155264,DE
90eea53b,conectrol sa,57 58 calle de jorge juan,madrid,28001,,ES
65099899,u i lapp gmbh,25 schulze delitzsch str,stuttgart,70565,322009895,DE
bcaea76c,fiz karlsruhe,1 hermann von helmholtz platz,eggenstein leopoldshafen,76344,317426773,DE
256bfed8,unitronic ag,9 mndelheimer weg,dusseldorf,40472,316027101,DE
1e38f6fd,hq patronen gmbh,21 23 am bauhof,seevetal,21218,341567119,DE
996c7f2a,notariat ulm b2,30 griesbadgasse,ulm,89073,,DE
fc8bf3d0,ge sensing,fir tree lane,groby,le60fh,219144201,GB
db8217ed,wurth elektronik france,1861 avenue henri schneider,jonage,69330,,FR
0f808894,tropack packmittel gmbh,8 vor dem postck,lahnau,35633,329711691,DE
97cd92c7,tauchsportservice,5 hofwies,stuhlingen,79780,,DE
045c4309,analisis y simulacion sl,14 calle leonardo da vinci,vitoria gasteiz,1510,,ES
bdda4e98,arrow central europe gmbh,frankfurter str,neu isenburg,63263,,DE
50a1e322,eisenschmidt gmbh,1 am flugplatz,egelsbach,63329,320510886,DE
38153802,stahlgruber otto gruber gmbh,130 einsteinstr,munich,80000,,DE
1c1a8908,juliane rode,33 leonrodstr,munich,80000,,DE
47adc8d0,java user group stuttgart ev,schanaicher str,stuttgart,70597,344706747,DE
575c56a1,asup gmbh,10 beckedorfer bogen,seevetal,21218,,DE
5a8f05e2,horst zaun,46 eduard rhein str,konigswinter,53639,,DE
568f366b,institut francais munich,kaulbachstrae,munich,80539,,DE
c971e1b6,otto versand gmbh und co,wandsbeker chaussee,hamburg,22179,315016931,DE
91e8f44e,hilti espaola s a,2 avenida de fuente de la mora,madrid,28050,462022385,ES
2a07374b,chauvin arnoux chauvin arnoux chauvin arnoux,190 rue championnet,paris,75876,,FR
0c030810,ramon martin sa,0001 calle rafael beca mateos,seville,41007,,ES
fe3fee3d,curtiss wright,lambourne cres,llanishencardiff,cf14,,GB
00dd00ff,nexus gb ltd,horsebridge road,stockbridge,so20,,GB
96f1787f,gardner denver schopfheim gmbh,9 grienmatt,schopfheim,79650,315458729,DE
a1b69176,technischer handel kahlhorn,5 waaler str,buchloe,86807,342274366,DE
9b611972,geramond verlag gmbh,11a infanteriestr,munich,80797,329231971,DE
9b01ca05,fiz karlsruhe,1 hermann von helmholtz platz,eggenstein leopoldshafen,76344,,DE
48ba03c8,brk datentechnik zeitdienst,46 burkstr,villingen schwenningen,78054,,DE
f13b694b,copelbe graphic,30 32 boulevard de sebastopol,paris,75004,,FR
9e022562,richter frenzel gmbh cokg,5 9 stauffenbergstr,augsburg,86161,340853604,DE
de535b21,kalthoff gmbh,1 grabenstr,schalksmuhle,58579,315983015,DE
77d04dd9,comtec cable accessories,cardinal way,huntingdon,pe29 2xn,,GB
93342459,oest modellbau,davenstedter str,hanover,30455,,DE
62a112ba,officept gmbh co kg,amerikastrasse,zweibrucken,66482,331359526,DE
8d99cc9a,ulmer volkshoch,5 kornhausplatz,ulm,89073,,DE
63ed7f38,gustav klauke gmbh,auf dem knapp,remscheid,42855,325287258,DE
bb3817d8,opitec handel gmbh,sulzdorf hohl weg,giebelstadt,97232,,DE
330ace6e,gruschwitz gmbh tech twist,68 memminger str,leutkirch im allgau,88299,315396515,DE
a19f342d,vg wort,49 goethestr,munich,80336,319649125,DE
afd66828,milaboratorio web sl,calle puente alto,colmenar viejo,28770,,ES
34e073ae,aaf sa,avenue de paris,vincennes,94300,264511045,FR
d373c382,lapp systems gmbh,oskar lapp str,stuttgart,70565,,DE
402f02cd,inficon gmbh,498 bonner str,cologne,50968,,DE
876f70d2,score services,rue de sevres,boulogne billancourt,92100,,FR
a355554d,acopian technical company,po box 638,easton,18044-0638,,US
3094921b,filzring ohg,3 4 werrastr,bad sooden allendorf,37242,032929178,DE
e8695ac0,cadilac laser gmbh,herderstr,albstadt,72459,,DE
e036ab79,otto roth gmbh co kg,rutesheimer str,stuttgart,70499,315483297,DE
273ccd4e,luftwaffen offizierheim gesellschaf,19 wilhelm frankl kaserne,neuburg an der donau,86633,,DE
60a24034,gruse gmbh,32 dibbetweg,aerzen,31855,341159764,DE
27ea5da4,stuttgarter verlagskontor,77 rotebhls trasse,stuttgart,70178,320556574,DE
17caa304,lupenhandelde,8 siriusstr,unterschleissheim,85716,,DE
5d463a2e,meyer industrie electronic gmbh,19 kanigsberger str,lengerich,49525,,DE
904ed31a,brillux gmbh co kg,10 josephine hirner str,lindau,88131,033074268,DE
97fb6c78,hamburg travel gmbh,steinstr,hamburg,20095,537713203,DE
8610d264,suedruf kommunikations,14 dieselstr,dornstadt,89160,,DE
cf054ad7,fahrrad brenner,5 unterlettenweg,ingolstadt,85051,,DE
68f7421e,db vertrieb gmbh,stephensonstr,frankfurt,60326,,DE
2c354a23,stuttgarter verlagskontor,77 rotebahls trasse,stuttgart,70178,,DE
9899ac4c,landratsamt bodenseekreis,1 3 glrnischstr,friedrichshafen,88045,330386074,DE
77e3fd62,andreas maier gmbh,stegwiesen,schwendi,88477,343071213,DE
aeec2ddb,siemens ag,henkestr,erlangen,91052,313366613,DE
b54f1933,selex es spa,via piemonte,rome,187,,IT
95e97275,gim,researchpark haasrode interleuvenl,leuven,3001,374189587,BE
86cc1913,landeshauptstadt mnchen referat f,sendlinger strae,munich,80331,340221955,DE
17ce75d1,k busch gmbh,1 schauinslandstr,maulburg,79689,317541456,DE
6a0fa6cd,temai ingenieros,10 calle de rivas,coslada,28821,,ES
96621a2e,febrotec gmbh,frankfurter str,halver,58553,,DE
df577810,air sea containers ltd,cavendish street,birkenheadmerseyside,ch41 9dh,294322169,GB
2a5783fb,intercompany,internal ap intercompany account,newport,np108fz,,GB
ad765a75,edmund optics ltd,lysander close,york,yo30 4xb,,GB
db59efd5,bit biether,d3tzhofer str 7,swisttal,53913,038805715,DE
df82aecc,endrich bauelemente vertriebs gmbh,hauptstr,nagold,72202,,DE
bcc60d05,otto roth gmbh co kg,22 rutesheimer str,stuttgart,70499,,DE
15e562a8,factorem international visio,avenue winston churchill,charenton le pont,94220,281985668,FR
6a347f9e,jp aero com engineering co ltd,cherry tree rise,buckhursthillessexig96ey,ig9 6ey,216202267,GB
3cb21cae,siegfried hintz,paul friedlander str,wiesbaden,65203,,DE
625f95de,gfie,rue amiral,paris,75783,500757836,FR
181d12eb,dia nielsen gmbh co kg,1 industriestr,duren,52355,318979739,DE
54939dc0,polizeidirektion ravensburg,97 gartenstr,ravensburg,88212,,DE
a6cfdb78,vg wort,untere weidenstrasse,munich,81543,326517216,DE
4e8e253b,witas gmbh,35 stiftstr,minden,32427,323514612,DE
ba5c212c,ralf michael mohr,2 rosenstr,ziegendorf,19372,,DE
4d1232f4,m isabel nieto ramirez,1 calle gabriel garcia marquez,bollullos de la mitacion,41110,,ES
3c19d4df,flughafen leipzig halle gmbh,terminalring,schkeuditz,04435,,DE
8e9f45d7,buchhandlung gerd stiebert,kupferstr,ingolstadt,85049,,DE
df9c740e,bit graphik marketing,carl benz str,owingen,88696,,DE
a3d63f5d,suse online shop,4 an der hasenjagd,remscheid,42897,320813942,DE
3024ec6d,vvg befestigungstechnik gmbh co,friedrich wohler str,neumunster,24536,,DE
3a18bde8,koki deutschland,haderunstrae,munich,80000,312517723,DE
42c3820a,java user group stuttgart ev,schanaicher str,stuttgart,70597,,DE
50a496d2,dawson france,3 rue galvani,massy,71250,277316121,FR
4fbf5626,hq patronen gmbh,glsinger str,seevetal,21217,341131705,DE
d2400b13,dgfp deutsche gesellschaft,16 niederkasseler lohweg,dusseldorf,40547,316827112,DE
7dc68a9d,los caracoles,60 calle rosario,gijon,33201,,ES
e3cc5842,medtronic gmbh,20 emanuel leutze str,dusseldorf,40547,031810795,DE
00d11a3d,morgui clima sl,11 13 carrer monturiol,badalona,8918,565061678,ES
077fdf56,ratioplast gmbh,9 spitalwaldstr,schwabach,91126,,DE
92c50f3e,medicom service e k,13a wankelstr,korschenbroich,41352,,DE
ea0d41e6,airflow lufttechnik gmbh,21 kleine heeg,rheinbach,53359,318818127,DE
01906e48,mohawk rubber,industrial trce,alpharetta,30004,,US
279251a5,chartworld gmbhco,90 ruhrstr,hamburg,22761,,DE
c3fc6545,macherey nagel gmbh co kg,6 8 neumann neander str,duren,52355,315128884,DE
722f2d1e,mira consulting gmbh,strombergstr,balingen,72336,,DE
f0379ca8,kar lynn art frame,611 n center st,arlington,76011-7146,078888902,US
bc923a6d,tourismusamt,1 sendlinger str,munich,80331,342504707,DE
8e9f5f23,neon centro,via adriatico,potenza,85100,,IT
f8667412,avc,7 boulevard du marechal juin,verrieres le buisson,91370,,FR
99ec7fe5,pfannenberg gmbh,1 werner witt str,hamburg,21035,,DE
389de625,aphisa aplicaciones,3 calle barrio nuevo,alcala de guadaira,41500,463080697,ES
86d19b2c,bilz vibration technology ag,25 bblinger str,leonberg,71229,319009478,DE
85af0461,regierung von niederbayern,540 regierungsplatz,landshut,84028,,DE
14294e01,hornung gmbh co kg,55 rathenaustr,neu isenburg,63263,316806165,DE
7cb00d98,forum luft und raumfahrt e v,41 luisenstr,berlin,10117,,DE
033f628b,grimm metallpulver gmbh,1 am wasserturm,roth,91154,,DE
2279f732,luces sl,46 calle del general daz porlier,madrid,28001,046645728,ES
272b6437,picmg,401 edgewater pl,wakefield,01880,960394963,US
c7ce28e0,quadrant connections ltd,green,hertfordshire,al97je,221474815,GB
92186950,diamond point international europe,sir thomas longley road,rochester,me2 4fa,,GB
baf6afc1,oneaccess belgium nv,335 geldenaaksebaan,leuven,3001,376064072,BE
90fc1d3e,eltek valere sas,de bastillac nord,tarbes,65000,,FR
26d063d0,palmar compass,105 via pavia,rivoli,10098,,IT
ce2ab968,united parcel service deutschland,1 grlitzer str,neuss,41401,318066107,DE
99d4e66e,audio ton,24 rntgen str,hamburg,22335,341235919,DE
c002c4fd,signal constructgmbh,brueckenaeckerweg,niefern oschelbronn,75223,,DE
dd4ccf8c,sauter gmbh und co kg,30 sonnenstr,munich,80000,,DE
ab21a14b,ernst haefele,hafenbad,ulm,89073,316113257,DE
c1c91995,dominikus krger,18 planiestr,giengen,89537,,DE
79394802,khn beratung,56 59 schillerstr,berlin,10627,,DE
68b6b49f,bundesnetzagentur,27 zur allmannshahe,konstanz,78464,,DE
2a43899e,hoffman engineering,8 riverbend dr,stamford,69070,,US
4b728af1,m u w schlecker,3 1 scheffeltgasse,ulm,89077,322962614,DE
39c25b75,sna europesna germany gmbh,10 willettstr,mettmann,40822,344805481,DE
2e7b3b12,multi circuit boards ltd,2 brunnthaler str,brunnthal,85649,342177911,DE
3a310ba4,thales uk ltd,manor royal,crawley,rh10 9pz,217452627,GB
eb617207,taxi candel jean,route de castelmaurou,saint loup cammas,31180,,FR
fca26e51,wtl wickel technik lauterbach gmb,11 immendorfer str,bruhl,50321,331249768,DE
bc958624,selex es spa,60 close via piemonte,rome,187,434003576,IT
1866ad0e,uwe sieber,36 morgenstr,magdeburg,39114,,DE
e786d189,zitec vb muenchen,13 henschelring,kirchheim unter teck,85551,,DE
eb1090d6,zimmermann gmbh,6 am knick,oststeinbek,22113,340203652,DE
764e1696,france photons,rue du dauphine,boisset saint priest,42560,,FR
622ba449,phenobond,eisenhnmmer str,sulzbach rosenberg,92237,537398203,DE
b5b6c64a,fleurop ag,lindenstr,berlin,12207,317835841,DE
041f9944,micro optik nosch ohg,bertholdstrae 2,freiburg,,333121221,DE
3767a743,proroll gmbh,9 heinrich schicht str,huckeswagen,42499,,DE
f49460e3,le verdier,allee du progres,vanves,92130,,FR
aca8087e,pratt whitney component solutions,4905 stariha dr,norton shores,49444,038243176,US
35b3854c,rost graphisches systemhaus gmbh,holderacker strae,stuttgart,70499,,DE
8eaf246e,chauvin arnoux,190 rue championnet,paris,75876,275472264,FR
b4f277e0,sna europe,willettstr,mettmann,40822,,DE
7878c231,vri,wilhelm maybach str,ellwangen,73479,,DE
dfaddbc3,hydro cleansing ltd,hcl house beddington farm road,croydon,cr04xb,,GB
4f3b00d1,snap on industrial germany,10 willettstr,mettmann,40822,318538097,DE
1bc1ab2a,nespresso deutschland gmbh,speditionss trasse,dusseldorf,40221,341618791,DE
ab98728a,pertegaz sl,163 carrer de josep pla,barcelona,8020,460061773,ES
9913e18c,srtechnics,calle de mario roso de luna,madrid,28022,,ES
51aefd2a,fleurafleur,4 rue bernard chedeville,le vaudreuil,27100,,FR
8b19dede,primeros qualification gmbh,am wollhaus,heilbronn,74072,341217467,DE
940b1e4a,ws weinmann und schanz gmbh,beethovenstr,balingen,72336,,DE
6096b0c3,michallik gmbh und co,60 kilingweg,muhlacker,75417,323802124,DE
d08fc808,jaco aerospace,2010 lincoln ave,pasadena,91103-1323,027716757,US
b25a948b,ge aviation systems,cheltenham,cheltenham,gl528sf,,GB
f2ef106d,zeppelin power systems,3 zeppelinstr,wiedemar,4509,312825878,DE
d9996bd2,techspace aero sa safran aero boosters techspace aero sa,121 route de liers,herstal,4041,,BE
3206f8ea,aeroflex international ltd,school close,eastleigh,so53 4ra,216834002,GB
9b1f0231,hoffman engineering,8 riverbend dr,stamford,69070,,US
4ccfda23,bundesanstalt f arbeitsschutz,1 25 friedrich henkel weg,dortmund,44149,344398474,DE
9dcbbe15,graphic controls dia nielsen,8 industriestr,duren,52355,318979739,DE
48d4cadf,nexus gb ltd,horsebridge road,stockbridge,so20,,GB
748923e9,adriana flores y cosas,11 calle ramon y cajal,getafe,28902,,ES
741c6dc2,natixis factor,avenue winston churchill,charenton le pont,94220,,FR
0b2448c7,latim sa,44 rue roger salengro,fontenay sous bois,94120,,FR
216daa64,editorial planeta sa,662 664 avinguda diagonal,barcelona,8034,,ES
a4156a84,hoffman engineering,8 riverbend dr,stamford,06902,000145258,US
0ca56dd2,diamond point international,suite 13 ashford house thomas long,rochester,me1 2up,397197088,GB
97692657,still gmbh,15a zum panrepel,bremen,28307,,DE
55b5d16b,vink kunststoffe gmbh,35 hahnenbalz,nuremberg,90411,342642397,DE
eabdefc6,ge aviation,cheltenham,cheltenham,gl52 8sf,,GB
eb3dc9cb,tristar plastics corp,cl906 boston tpke,shrewsbury,01536,,US
b3ea4269,comptoir du sud ouest,58 boulevard pierre lefaucheux,le mans,72029,,FR
18749ad5,data device corporation,wilbur pl,bohemia,11716,054978952,US
e28368e7,l com global connectivity,45 beechwood dr,north andover,01845,,US
f8dcb0cc,m isabel nieto ramirez,1 calle gabriel garcia marquez,bollullos de la mitacion,41110,,ES
cf08af7f,atlantic inertial systems inc,250 knotter dr,cheshire,06410-1137,041668195,US
34193e8b,reservistenkameradschaft ingolstadt,7 lanzstr,ingolstadt,85051,,DE
4eb0ae85,cif,11 rue charles michels,bagneux,92220,266764158,FR
c4d1ed16,hopf elektronik gmbh,nottebohmstr,ludenscheid,58511,318562717,DE
666666f3,le joint francais,centre services partages,thure,86540,766251516,FR
d1d8f03c,ge aviation,hatherley lane,cheltenham,gl51 0tp,211207784,GB
81d2cf90,dirak gmbh,1 knigsfelder str,ennepetal,58256,325539633,DE
e9a8e8f8,icom,zone d activites de la plaine,toulouse,31500,262394125,FR
c79d2420,hotel neuses,6 schmetterlingsweg,cuxhaven,27478,,DE
e6287028,copac,calle baha de pollensa,madrid,28042,463998793,ES
89f97a50,ing hubert maldaner gmbh,3 max planck ring,langenfeld rheinland,40764,,DE
57fb4d86,schuetz messtechnik gmbh schuetz messtechnik gmbh schuetz messtechnik gmbh,7a rheinstr,teltow,14513,,DE
095ad03b,juergen maurer,39 zur eisengrube,bitz,72475,,DE
db6dc9a5,prosol lacke farben gmbh,dachauer str,munich,80000,,DE
b9af4d29,hd electronic gmbh,adolf kolping str,simbach am inn,84359,328607648,DE
7bb5c03f,ernst diekgraefe gmbh,altenaer str,altena,58762,317868339,DE
a44d8243,jugs ev java user group,31 fruwirthstr,stuttgart,70599,344706747,DE
94e01f06,hydrobar,16 umberto nobile str,sindelfingen,71063,,DE
e9001fee,sistemas de regulacin y,11 avenida del cantabrico,vitoria gasteiz,1013,,ES
c463b0d1,stealth components inc,11430 n community house rd,charlotte,28277-1591,788490212,US
347393c1,franz scheuerle ulm kg,2 ernst abbe str,ulm,89079,312675997,DE
ac79d308,meersburg tourismus,kirchstr,meersburg,88709,,DE
1e6586fc,dr walter gruber,33 pestalozzistr,munich,80469,031256899,DE
083608e9,morgui clima sl,11 13 carrer monturiol,badalona,8918,,ES
8ae5cbfc,kvt koenig gmbh,14 max eyth str,illerrieden,89186,342720122,DE
62060056,domino deutschland gmbh domino deutschland gmbh domino deutschland gmbh,3 lorenz schott str,wiesbaden,55252,,DE
e4f2d173,flair hotel am kamin,62 fssener s trasse,kaufbeuren,87600,,DE
235a0ce6,prototyp werke gmbh,10 franz disch str,zell,56856,,DE
d9f41bb7,los caracoles,60 calle rosario,gijon,33201,,ES
9f34a6ef,gainpath agencies,11 13 dukes ride,crowthorne,rg45 6lz,,GB
c682e74b,keck energieservice gmbh co kg,4 rieseler feld,brakel,33034,343732744,DE
c9f6d5af,aix marseille universite,bd charles livon,marseille,13285,,FR
a7bcfb1c,phytec messtechnik gmbh,39 robert koch str,mainz,55129,340413079,DE
b10e90c2,gainpath agencies,11 13 dukes ride,crowthorne,rg45 6lz,221623411,GB
97cb8ebd,taktifol gmbh,im derra3ck10,neuburg an der donau,76776,,DE
7f70ca89,mft mikrofiltertechnik gmbh,marzahner str,geesthacht,21502,341327058,DE
862a30ca,sew eurodrive gmbh co sew eurodrive gmbh co hpt verwaltg sew eurodrive gmbh co,42 ernst blickle str,bruchsal,76646,,DE
8de39d71,isr stephan walter,56 nahestr,rodgau,63110,,DE
4b084216,omnilab laborzentrum gmbh co kg,8 robert hooke str,bremen,28359,315101543,DE
f1a498a3,tt datentechnik gmbh,4 jagerstr,ludwigsfelde,14974,,DE
59012354,dierck,preetzer chaus see,schwentinental,24147,,DE
8e425b37,rae systems,305 rue des 4 chemins,millery,69390,275078975,FR
fd3bac22,buerklin ohg,grnwalder weg,oberhaching,82041,316757657,DE
ee2457f9,ge sensing,fir tree lane,groby,le60fh,,GB
d2701be4,tourist information konstanz gmbh,bahnhofplatz,konstanz,78462,,DE
5a63ce93,stadtverwgeislingen,7 schlogasse,geislingen,73312,366349637,DE
ea0e4b6d,spectra sa spectra sa spectra sa,8 rue manurhin,richwiller,68120,,FR
86956866,b z werkzeuge gmbh,carl peters strae,korntal munchingen,70825,,DE
05548a30,karcher sa,15 carretera de alcobendas barajas,alcobendas,28108,,ES
35beaf8a,miodex,13 rue vincent van gogh,magny les hameaux,78114,263762376,FR
02fd0b2e,pulch lorenz gmbh,23 am untergrn,march,79232,320166879,DE
83a3c2c3,mohawk rubber,industrial trce,alpharetta,30004,,US
49e9c0b5,arrow iberia electronica slu,75 calle albasanz,madrid,28037,,ES
ecac4340,kfp,4 solmsstr,frankfurt,60486,327438461,DE
4b7cf7cd,sistemas de regulacin y,11 avenida del cantabrico,vitoria gasteiz,1013,,ES
7554a1bb,vwr international gmbh,42 whlerstr,hanover,30163,341869043,DE
315b9cfd,jedermann verlag,6 kaiserstr,heidelberg,69115,340662459,DE
511e0c78,werit kunststoffwerke,59a kolner str,altenkirchen,57610,,DE
63bee0fd,flughafen leipzig halle gmbh,11 terminalring,schkeuditz,04435,330611666,DE
3967f071,diagnostikzentrum am klinikum,2 rantgen str,friedrichshafen,88048,,DE
c4a15437,framos imaging solutions,5 zugspitzstr,pullach,82049,316089887,DE
6cf58aaf,posalux gmbh,15 hesselbachstr,neuhausen,75242,,DE
f935896c,neurtek sa neurtek sa neurtek sa,3a pg azitain,eibar,20600,,ES
86b78350,stealth components inc,n community house rd,charlotte,28277,,US
5985579c,linux trading distribution,unter den buchen,bockelwitz,04703,,DE
df34d4aa,tsin,11 adolf kolping str,ingolstadt,85049,,DE
b5b53f7a,stilgut gmbh,5 geneststr,berlin,10829,,DE
70ee6c6c,ontrack data recovery europe ltd,weston road,epsom,kt17 1jg,770541647,GB
80f0088a,gps technologies gmbh,23a heinrich hertz str,langen,49838,344352971,DE
7bd39e82,simancas ediciones sa,m 6 pol municipal de dueaas,duenas,34210,,ES
538abe39,bodo kirbach,25 hauffstr,friedrichshafen,88046,,DE
77a53c30,clgb edition,16 rue neuve des boulets,paris,75011,273817549,FR
5762a908,luftwaffen offizierheim gesellschaf,wilhelm frankl kaserne,neuburg an der donau,86633,,DE
07bea237,e m o swopperwelt,54 pestalozzistr,diedorf,86420,,DE
c3b61af7,mti 1998 ltd,sandown road,watford,wd24 7xa,023023731,GB
0651a667,otto renner gmbh,16 frant wachter strae,stuttgart,70188,,DE
a1b0d6fd,istituto vigilanza dellurbe spa,via rina monti,rome,155,,IT
32d10f1c,ma componentes sl,pg el pino calle,seville,41016,479193724,ES
e48fc3be,aermec,rue du developpement,guereins,1090,501990647,FR
097913ca,regierung von niederbayern,540 regierungsplatz,landshut,84028,332093678,DE
a0fb7e0b,dicronite ute pohl gmbh,grner weg,iserlohn,58644,333900124,DE
a3a8b55c,hazet werk hermann zerver gmbh,25 gueldenwerther bahnhfst,remscheid,42857,315937482,DE
b7f630c7,copper brass sales,5 sterling dr,wallingford,06492,006515207,US
1d1ac70b,bosch siemens hausgeraete gmbh,34 carl wery str,munich,80000,,DE
88aaa3a3,united parcel service deutschland,1 gorlitzer str,neuss,41460,,DE
a1f85200,primeros qualification gmbh,am wollhaus,heilbronn,74072,,DE
bbdc577d,score sas,42 44 rue de bellevue,boulogne billancourt,92513,262314388,FR
e9f0acd2,sealed air gmbh,2 ernst diegel str,alsfeld,36304,,DE
0defc034,cz handels gmbh,klaus groth weg,delmenhorst,27753,,DE
da2f9ef0,beamer more gmbh,vogelsangstr,stuttgart,70197,331088075,DE
20e222c2,api movilidad sa,26 avenida de manoteras,madrid,28050,462203662,ES
fb342a87,centa antriebe,7 bergische str,haan,42781,327844791,DE
b4291e9f,los caracoles,60 calle rosario,gijon,33201,474582678,ES
3dc2bf89,gim nv geographic information,researchpark haasrode,leuven,3001,,BE
15534b20,fondation telecom,46 rue barrault,paris,75013,264249963,FR
4a59c0ef,aeroflex gmbh,2 gutenbergstr,ismaning,85737,,DE
cc36b708,airtanker services,airtanker hub,carterton,ox18,,GB
ed6089e2,tropack packmittel gmbh,6 gewerbestr,lahnau,35633,329711691,DE
fed89dac,idtronic gmbh,1 donnersbergweg,ludwigshafen,67059,,DE
beaaeb9b,rotary club biberach,9 11 karl str,biberach,88382,,DE
2b11c004,regierung von niederbayern,540 regierungsplatz,landshut,84028,,DE
24c183ca,esp entertainment sports partners,8972 royal birkdale ln,orlando,40460,016194792,US
dcecaed1,hubert waltermann eisenwaren,4 rat loh,balve,58802,,DE
e3937797,bundesanstalt f arbeitsschutz,1 25 friedrich henkel weg,dortmund,44149,,DE
23629446,boehnke,57a wall er heerstrae,bremen,28217,034430146,DE
b0b107f2,emg esolia emg esolia emg esolia zi de la chaussee,zone de bernay,sainte gemmes sur loire,49130,,FR
c2cfc79e,alexander krasner gravierbedarf,27 wuppertaler str,schwerin,19063,,DE
0e19515a,amergint,briargate pkwy,colorado springs,80916,,US
f5d35a7f,voelmle rickert gmbh co kg,14 zeppelinstr,ostfildern,73760,323956276,DE
97c4d824,sterne kessler goldstein fox sterne kessler goldstein fox sterne kessler goldstein fox,110 new york ave,washington,20005,,US
e4d2c6d0,luftwaffen offizierheim gesellschaf,wilhelm frankl kaserne,neuburg an der donau,86633,,DE
ece875ee,neon centro,via adriatico,potenza,85100,,IT
c52c2a41,rochester electronics,fenice court,saint neots,pe19,,GB
ec3c8752,selex es ltd,crewe road north,edinburgh,eh5 2xs,023226769,GB
a7906fc8,edmund optics,nether poppleton,york,yo260 6bl,236713199,GB
4f044724,gesellschaft fr umweltsimulation e,7 joseph von fraunhofer str,pfinztal,76327,343915737,DE
50329a02,taunuslicht,taunusstr,neu anspach,61267,,DE
353fc184,shp primaflex gmbh,zeiss str,ratekau,23626,317337517,DE
8bd50f9c,kemper gmbh,20 von siemens str,vreden,48691,317319242,DE
6900fd67,alexander tress,11 niedermhle weg,bad wurzach,88410,344869433,DE
c034a533,chiemsee schifffahrt,108 seestr,prien am chiemsee,83209,341583136,DE
92e801cd,le joint francais,17 rue andre charles boulle,thure,86540,,FR
8f239e71,realfm e v,schiffbauerdamm,berlin,10117,,DE
a283a3f9,ramon martin sa,0001 calle rafael beca mateos,seville,41007,463004531,ES
0a0bb7ad,blyenburgh co,86 rue michel ange,paris,75016,501881234,FR
9ea8c914,eurosint forum asbl,161 boulevard general jacques,ixelles,1050,,BE
7f9ead84,ceka,1 erich krause str,alsfeld,36304,,DE
27dce5c8,emac inc,emac way,carbondale,62902,,US
00a0bae6,mollerus lftungs klimatechnik gm,1 torenstr,meersburg,88709,,DE
d7e2147f,safran aero boosters,121 route de liers,herstal,4041,,BE
d7e7a473,kavlico corporation,av 14401 princeton avenue,moorpark,93021,,US
7ff2b1d2,h media,329 heistraat,antwerp,2610,,BE
5dabb313,mattheus,24 falderbaumstr,kassel,34123,332678267,DE
6b0146ff,centa antriebe,7 bergstr,haan,42781,,DE
ac5716fe,slind parts sa,km10 avenida de andaluca,madrid,28021,564889467,ES
936fd02b,first sensor ag,10 boschstr,puchheim,82178,315794797,DE
22ce10aa,aviasport sa,11 calle almazara,tres cantos,28760,,ES
95f19f0b,planeta hebetechnik gmbh,resser str,herne,44653,,DE
bfc8c872,tapicerias limpias,5 calle florida,villaviciosa,28670,,ES
67add9be,schiessl gmbh und co,14 kolpingring,oberhaching,82041,316707645,DE
38fb9a44,slv schweisstechnische lehr,37 schachenmeierstr,munich,80000,,DE
fecf422e,vieweg gmbh,13 gewerbepark,kranzberg,85402,325718823,DE
46978d7f,chiemsee schifffahrt,seestr 108,prien am chiemsee,83209,,DE
f4386172,marketline,sheepen place,colchester,co3 3lp,,GB
e5e77b34,witas gmbh,35 stiftstr,minden,32427,,DE
875fbe05,cif,11 rue charles michels,bagneux,92220,392502647,FR
aa48fb6e,brammer gmbh,51 daimlerstr,karlsruhe,76185,,DE
a2924139,villa hentzel,bauhausstr,weimar,99423,,DE
8b16163c,jaco aerospace,lincoln ave,pasadena,91103,,US
813a34be,printec ds keyboard gmbh,31 35 herrenlandstr,radolfzell,78315,,DE
0c908473,jp aero com engineering co ltd,cherry tree,hull,hu11 5,216202267,GB
989ba440,ulmer volkshoch,5 kornhausplatz,ulm,89073,329382126,DE
4e200722,clp gmbh,paul gerhardt allee,munich,80000,,DE
bf351476,crystalfontz america inc,e saltese,spokane valley,99027,,US
312b935f,oberflaechenkompetenz steinl,22 jakob oswald str,ursensollen,92289,,DE
8f034f29,kartenkaufhaus,12a allerkampstr,celle,29223,344982694,DE
f8db7942,citaku gbr,32 papenbreede,bad essen,49152,,DE
3a6c61ba,kasper richter gmbh co kg,14 erlanger str,uttenreuth,91080,,DE
05730d16,paul spencer signs ltd,sheffield street,stockport,sk4 1ru,290891498,GB
9744e4b9,deutsche rockwool,14 karl schneider str,gladbeck,45966,031519896,DE
4e26b405,seefelder gmbh,46 finninger str,neu ulm,89231,,DE
