ix,name,street,city,postalcode,duns,countrycode
58acc517-e6f8-4c68-9ad6-ef040314c6fa,lessing gymnasium,75 augsburger str,neu ulm,89231,340410337.0,DE
3b0b3474-40ee-4658-ad89-1ae50ad9375d,franz scheuerle gmbh,2 ernst abbe str,ulm,89079,316080407.0,DE
ea502496-0ffc-4d51-8ea1-8e4789ac3a1e,northrop grumman systems corporation,8710 freport pkwy ste 180,irving,75063,624839184.0,US
e8aac95b-a85e-4fdd-8c75-db18bd042299,nordson deutschland gmbh,heinrich hertz str,erkrath,40699,,DE
d08a4caf-c45b-43a8-9112-9548618f8374,fritz raschel feuerschutz gmbh,bodenseestr,memmingen,87700,340713163.0,DE
c4f5a3e9-5c89-4f74-8c90-6598e0c95cef,haus der wirtschaft,10 kapstadtring,hamburg,22297,31577898.0,DE
91b97259-982e-4a97-b301-346f09ed4e51,richter und frenzel gmbh,5 9 stauffenbergstr,augsburg,86161,329745652.0,DE
55209f03-24c8-4d8c-ae49-49b495295807,clgb edition,16 rue neuve des boulets,paris,75011,,FR
e4d2c6d0-c872-4d03-882f-827d2f75fd73,luftwaffen offizierheim gesellschaf,wilhelm frankl kaserne,neuburg an der donau,86633,,DE
19071ae1-368a-401c-9c44-98e76b9a8092,teksam gmbh,kiebitzstr,bergisch gladbach,51427,,DE
0c86d11a-4697-4823-8ec1-2c19583e1333,siemens ag,5 breslauer str,furth,90766,313050636.0,DE
1e6586fc-d686-4bde-862c-328732851ab8,dr walter gruber,33 pestalozzistr,munich,80469,31256899.0,DE
0bf174ab-07fd-452e-96ba-4b8319a7b3ee,norbeck ltd,8 sandown centre,trowbridge,ba14,769516659.0,GB
bda94bc7-3c66-4528-8121-fe1b2ff92f5f,otto renner gmbh,16 franz wachter str,stuttgart,70188,344164343.0,DE
5eefec1c-1ef2-4d32-bada-0cf1a48d1fd0,k tech,8 bei der industrie str,nordlingen,86720,314850165.0,DE
d7e2147f-0819-4157-b16a-f84a2c6d5f62,safran aero boosters,121 route de liers,herstal,4041,,BE
1cc22ddf-b73f-485a-8115-69659b57a66b,sdv logistique internationale sas,avenue jean monnet,colomiers,31771,267131709.0,FR
f959284b-f527-4a8d-80dd-b86c2334b468,auximat ltd,north road,london,n7 9dp,219449892.0,GB
6de0cb93-3e71-4491-abbb-236a696cbba5,total feuerschutz gmbh,13 industriestr,ladenburg,68526,,DE
8ad5aae3-1f43-4dcd-b3a0-73202da7fbdb,siemens ag,31 von der tann str,nuremberg,90439,332630888.0,DE
bdda4e98-461c-4595-a326-d88d95c3508e,arrow central europe gmbh,frankfurter str,neu isenburg,63263,,DE
f0d5ceb1-27c1-43c8-8d7f-5301d92330ec,cleverbridge ag,209 aachener str,cologne,50931,537461787.0,DE
91334913-d51f-4ee5-b87c-d61c150c8312,component technology inc,124 126 e mc nab rd,pompano beach,33060,145885641.0,US
e8b86147-6de4-4c17-a288-6a0488fe4d87,buero wenger,119 manchinger str,ingolstadt,85053,312568929.0,DE
7191415e-2b39-4ddc-9806-473fff362475,wildcat taconic,school close,burgess hill,rh159dd,234199243.0,GB
4a296211-746b-4cb7-8192-c2ac72f9d6e1,aertec aertec aertec,1 rue achille berquet,rethel,08300,,FR
2e7b3b12-22d1-4f90-b7ec-b7b74991fe35,multi circuit boards ltd,2 brunnthaler str,brunnthal,85649,342177911.0,DE
ddda4442-b721-4475-86dd-d364c7ac7a50,goodrich corporation sensors and integrated systems,1555 corporate woods pkwy,uniontown,15401,,US
39c25b75-6a01-45e3-adc9-8995db944648,sna europesna germany gmbh,10 willettstr,mettmann,40822,344805481.0,DE
9b8c7250-f1ea-4063-889a-89f79007c1f5,binarytree com inc,route,nashville,37217,,US
ae129f67-dd62-46e6-9161-a21d620a85df,raymond brown construction ltd,christchurch road,ringwood,bh24 3ar,,GB
8162437a-22da-45df-94b3-c4f7b174b516,ohg kropp,bennebeker chaussee,kropp,24848,,DE
6e3aab32-9232-498b-85a8-7d1dc8bb0f28,calamp corp,1401 n rice ave,oxnard,93030-7934,,US
54c89a0c-0e39-460b-aba1-729707dc941c,elettronica gmbh,10 am ham bruch,meckenheim,53340,,DE
baa977d6-8d83-4c7f-a3c3-57110ef395ea,shur lok company,2541 white rd,irvine,92614-6235,,US
ddd07b3e-d081-4a6b-9e92-c8e765b75d20,vtr,43 steinheide,tonisvorst,47918,342438298.0,DE
ce36da2a-2f88-4fc7-a035-fad0f9ab8036,euroarab centre for education ohg,539 regierungsplatz,landshut,84028,341242219.0,DE
98906cd1-9698-4490-98fc-e46197f2d745,dube aero technik,langer weg,monchengladbach,41065,,DE
386a2b5b-3b60-432a-9588-b5d753fe1534,pmi,42 hauptstr,unterhaching,82008,,DE
d513569a-c37a-464d-a5dc-8f79ed5bb6ae,hazet werk hermann zerver gmbh,25 gueldenwerther bahnhfst,remscheid,42857,,DE
10552f85-ea70-42c8-bb6c-50e8ee032c95,fraunhofer institute,75 rheinstr,darmstadt,64295,331219522.0,DE
d9645236-b877-4940-8db7-d5b83ec97272,sales engineering group,8641 ridge creek ct,springboro,16435,101159981.0,US
635576e7-8045-4a0d-921f-cc78b7dc3677,manoir aerospace,avenue du gnral leclerc,bar sur aube,10200,261060597.0,FR
1cf82587-ebd2-489a-b389-1a16640352b2,mittelmann sicherheitstechnik,bessemerstr,velbert,42549,,DE
4b5b8060-bf85-4c9f-b26d-6714c5e66656,fundacion para el fomento,km 7 calle de valencia,madrid,28012,465842925.0,ES
e0616589-8413-40d8-852b-1ca07849b5fe,ortner und diebl gmbh,hans urmiller ring,wolfratshausen,82515,324431915.0,DE
9bd20fdb-9b0d-4131-a4fd-04502aa3161c,sogeti high tech,2 10 rue marceau,issy les moulineaux,92130,,FR
ff8adaa1-9be7-45ba-9e2e-d2d89b6b6a0f,ltb400 aviation software gmbh,25 lilienthalstr,hallbergmoos,85399,31616963.0,DE
2897a5b2-c714-4a6a-9d1d-cdb49726885f,daimler ag,jahnstr,ravensburg,88214,,DE
e11059b7-53fc-427d-a360-d1679b174710,luco gmbh,69 preysingstr,munich,80000,,DE
ab3ef870-019b-4e31-9a3b-2d844468d51c,association deltas sqy,1 boulevard jean moulin,elancourt,78996,,FR
fec8a968-553a-4061-80ea-824aa1622c59,holste roland,friedrichstr,heiligenberg,88633,,DE
e1972ffc-cd0a-44d7-878e-d177ef62438f,open geospatial consortium inc,main st,wayland,1778,,US
54819000-371d-4eb7-8383-43fa9469fc37,ratioplast gmbh,9 spitalwaldstr,schwabach,91126,317521904.0,DE
6b319842-f3f4-4e9f-b924-a4929695287d,simms international plc t a jactron,ashford road,maidstone,me17 2dl,,GB
3a834b10-3bf1-4058-abc4-d0bd01a4e299,technikdirekt biz business,6 alfred nobel str,wurzburg,97080,340147215.0,DE
21ee76eb-fec3-4135-ade9-b868ed9e8558,iah events,52 rue saint louis en la le,paris,75004,,FR
e845ca84-b4e1-4b3b-8dd8-67604b12fe44,toho tenax europe gmbh toho tenax europe gmbh toho tenax europe gmbh,19 21 kasinostr,wuppertal,42103,,DE
634cbcb0-ee63-470c-9d27-21c23cbee348,dh budenberg gmbh,raiffeisenstr,rodgau,63110,,DE
c018f6b1-ab64-4be9-8f7e-ab00d9d52afd,adlon datenverarbeitung,99 kemptener str,lindau,88131,,DE
159e32b4-dad5-41d3-b71e-627c62595fff,sensortechnics gmbh,27 aubinger weg,puchheim,82178,340888195.0,DE
410ccc90-7f56-4074-bddf-a01feac038a1,vires simulationstechnologies gmbh,8 grassingerstr,bad aibling,83043,,DE
b8c87cd5-cd14-45e5-b1bb-40aa31d54e06,espasa calpe sa,33 via de las dos castillas,pozuelo de alarcon,28224,,ES
b2348153-a399-4b48-a6e8-4593dcb0da9f,banderas navas sl,122 calle de castell,madrid,28006,461270485.0,ES
03a74412-2f13-4a27-919e-a99a82f2c752,secan honeywell,service adv,gennevilliers,92230,275141497.0,FR
9c2ac20f-84cc-494a-a05e-dfaa423b5fc1,belo werbetechnik digitaldruck,2 aichingerstr,ingolstadt,85057,,DE
f0bab760-b5c9-427b-a255-df37e4d75e28,lockheed martin corp dba,86 s cobb dr,marietta,30063-0001,3268869.0,US
59b6e0d9-88d0-478a-9065-05a9c6757dc3,sevencs ag,90 ruhrstr,hamburg,22761,340850841.0,DE
24ada96a-897b-48e8-9080-3b7fdecbabf9,buergermeisteramt,dr zimmermann str,immenstaad,88090,50758667.0,DE
0ddea96b-df3a-43e8-b743-8aab71945947,borrero sanchez hnos sl,calle b,seville,41008,472710052.0,ES
693c3fd8-76c4-470e-9d2c-ee1ad15b5022,hotel restaurant maier,1 3 poststr,friedrichshafen,88048,,DE
5ac65fab-e7a0-4482-86c2-b70e67729ae8,dy4 systems uk ltd,lambourne crescent,llanishen,cf14,490888682.0,GB
806737b8-61da-42c6-9867-282de5957386,mediq france,200 avenue des gresillons,asnieres sur seine,92600,278082214.0,FR
1c8d9756-bbe3-47c1-8496-79c2a2b76cbc,ascoger,42 44 rue de bellevue,boulogne billancourt,92513,381438696.0,FR
f88f8bf5-4dff-4c47-bab7-f2d47fda65db,nea electronics inc,14370 white sage rd,moorpark,93021,9488545.0,US
06af930e-0665-414d-98d5-c49ccf500634,iberfluid instruments sa,12 carrer del cardenal reig,barcelona,8028,,ES
2a8b4a6a-d341-493e-a080-dd354b099dbf,te connectivity solutions gmbh,3 lg ampere st,steinach,28000,480849871.0,ES
a6103137-cd49-416a-9a18-b365a4db61a4,framos gmbh,mehlbeerenstr,taufkirchen,82024,,DE
ba7ed2cc-9695-4e07-a6e5-e83a15f11d49,beck service,max planck strae,zweibrucken,66482,,DE
01879d06-9696-429b-93ca-e5b92ca84418,deutsche gesellschaft fr,niederkasseler lohweg,dusseldorf,40503,316827112.0,DE
559190c1-2925-4726-9983-2498a6f57b3c,meetingmastersde,22 max planck str,trier,54296,340354276.0,DE
d3d49cf0-1b16-47fa-a11f-bd3d87a9d7f4,telemess,sntiss trasse,kressbronn am bodensee,88079,344981089.0,DE
ea825d2a-1c13-4aab-bdf8-b4011b8ab0ff,honeywell international,111 s 34th st,phoenix,21131,900005.0,US
450e3511-a502-4a83-a482-3613bd003ddd,precintia internacional sa,22 avenida de manoteras,madrid,28050,462282187.0,ES
8a4cd6dc-b91b-48fa-82f3-a592c3f7b212,bsg electronic service gmbh,4 affinger str,augsburg,86167,331965538.0,DE
bb01a186-6473-4e04-a658-61cbda23eeee,eischeid hans willi,2 bergische str,heiligenhaus,42579,316440619.0,DE
3ed8feb8-b54b-4789-9c03-a5767ae93759,baier schneider gmbh co,60 62 wollhausstr,heilbronn,74072,316140748.0,DE
6c162913-227c-40f3-ab51-7f63458359f5,dv conseil,56 rue de boulainvilliers,paris,75016,262278589.0,FR
f729f3e5-a422-4407-9ae6-192fe99ce884,e2v sas,route de gisy,bievres,91570,290281786.0,FR
7bae9e82-fd14-4332-8eae-dd24d21f5413,trescal limited,chester road,chester,ch4 odr,211036884.0,GB
353fc184-9b08-4317-8572-12dbb8a9c19d,shp primaflex gmbh,zeiss str,ratekau,23626,317337517.0,DE
1d4a2c28-5b90-438d-81ae-6084b90a4dfa,laerdal medical gmbh,5 lilienstr,puchheim,82178,317518355.0,DE
cb94487e-8c87-4fb1-8130-4019a2f31118,hotel limmerhof gmbh,mnchener str,taufkirchen,82042,,DE
8f36af9e-fa86-40c9-9c69-2133fad2ce7f,scs,jr industrial dr,sanford,27332,78281678.0,US
c3d1370d-3ed0-4bbb-a7de-f94478b2579b,international farbenwerke gmbh,in de tarpen,norderstedt,22848,312798169.0,DE
b0a27128-a9da-4f52-8c0e-6d151f4c7010,atci,8 avenue pierre de coubertin,seyssinet pariset,38170,383413556.0,FR
a4ab76ea-5010-4d09-8095-86b6d2a2cebe,logotec,3 rebgasse,malchin,17139,,DE
dcecaed1-df61-4e48-84e3-f990e5b78974,hubert waltermann eisenwaren,4 rat loh,balve,58802,,DE
2a5783fb-8784-45b1-b57a-f1fc1aa4c1d8,intercompany,internal ap intercompany account,newport,np108fz,,GB
377ea68a-ad6c-4669-884c-80f3d9dfdb6c,arelis,27 avenue jean monnet,colomiers,31770,264587975.0,FR
3822d0da-bb0f-4d51-b2d6-9e81f909c01c,air tanker ltd,central street,london,ec1v 8az,,GB
60859dfc-8961-4e27-bb91-b6b0ee63efe5,senior aerospace bwt,adlington industrial estate,macclesfield,sk10 4nl,29566111.0,GB
8c476df0-d945-4516-819b-b2671d81653e,adf technologies,6 avenue jean monnet,colomiers,31770,286032433.0,FR
0019fdd3-5c28-4bed-b84d-bffdf800f2d4,tsin,11 adolf kolping str,ingolstadt,85049,,DE
1c83ec7e-314a-4d9e-ba8a-a023211b0c72,prk gmbh,gewerbestr,illmensee,88636,551289494.0,DE
1390ffa6-7d33-49d8-8736-a1492fea1b85,ontic engineering manufacturingltd,cheltenham,cheltenham,gl528tw,21138243.0,GB
511e0c78-4187-4d79-9a08-d9820e3fa11a,werit kunststoffwerke,59a kolner str,altenkirchen,57610,,DE
99763899-c81c-40d6-90eb-d1f022149e81,meiko textil gmbh,alte hofer str,konradsreuth,95176,341970175.0,DE
89d5be2d-af14-4d60-b00a-885c5a7356b2,backtechnik schmid,30 kurze str,langenau,89129,,DE
2a052a6a-f39c-45aa-82fd-e23623c1749f,thales alenia space uk ltd,660 bristol business park,bristol,bs16 1ej,219577169.0,GB
e48fc3be-d74d-44ce-89b4-70df8e29a010,aermec,rue du developpement,guereins,1090,501990647.0,FR
9108775e-f1bd-44e6-9cbe-ffaf0c7b0cbb,inta,s n carretera ajalvir,torrejon de ardoz,28850,,ES
e149186a-9530-434b-91f4-6bf61664d280,precintia internacional sa,22 avenida de manoteras,madrid,28050,,ES
6a186df1-ee8e-4d96-8e08-c29926d1f880,a mai international,falkenberger landstr,lilienthal,28865,330844668.0,DE
65d77185-35b8-48e7-bbfa-b686060c47bc,lang technik gmbh,1 4 albstr,holzmaden,73271,342380429.0,DE
9d800e48-14f6-4156-83de-342490307e4e,esp entertainment sports partners esp entertainment sports partners esp entertainment sports partners,8972 royal birkdale ln,orlando,40460,,US
577ea176-e6d9-4a5d-ade4-05bedcbfb546,federal express corporation,lg,madrid,28042,,ES
e45965a4-cd64-4d2e-9620-e94c1594bab3,hagemeyer deutschland gmbh co kg,312 landsberger str,munich,80687,315374785.0,DE
2279f732-4f03-4741-9ae0-9c00e3c4086c,luces sl,46 calle del general daz porlier,madrid,28001,46645728.0,ES
13293053-9351-4e53-8ad9-37f165ac75fe,university of wales swansea,singleton park,swansea,sa2 8pp,217457451.0,GB
38153802-987b-45af-a011-9bb31167e41f,stahlgruber otto gruber gmbh,130 einsteinstr,munich,80000,,DE
f8885e2b-1c91-490c-9755-a8341c31fcc4,casa compras,calle la mata,seville,41002,462005687.0,ES
ecac4340-8f10-48be-a7f3-1409184ea15f,kfp,4 solmsstr,frankfurt,60486,327438461.0,DE
41441ca3-1a9d-4948-88af-984a05b88dd9,aqualia gestion integral del agua aqualia gestion integral del agua aqualia gestion integral del agua,3 camino torrejon,illescas,45200,,ES
952b5e28-b5dc-49eb-a7a5-c148ee69d82a,heisslufttechnik flocke gmbh,elssser str,solingen,42697,32843182.0,DE
c91bf65b-07ab-4b0c-9ea6-1482e80bcd82,la conseils la conseils la conseils,9 rue jean francois romieu,muret le chateau,12330,,FR
f65c120d-6bf8-45bc-b666-e509fee2a9bd,duangta barz,landshuter allee,munich,80637,,DE
37ef49ac-e965-449b-a438-c5d30b812f55,power medic,1442 e lincoln ave,orange,92865-1934,968120456.0,US
9a8be299-03a4-441f-ae4c-1e12681b1616,gfi chrono time,zone naude,orthez,64300,260646317.0,FR
a257a995-01ac-4692-a226-0fd0cba87d93,la poste,avenue de la gare,montigny le bretonneux,78053,271076296.0,FR
34c850f5-b407-4432-a137-587e94d68ba9,kraus naimer gmbh,wikingerstr,karlsruhe,76189,316073089.0,DE
77e9c276-1db7-44d8-8a01-069f6701d7b8,wir electronic gmbh,34 36 mhlen strae,annaberg buchholz,9111,322483421.0,DE
ab64d734-7923-4cb3-ad6f-ae8685d3d7fd,amai international,falkenberger land strae,lilienthal,28865,,DE
b51d4d0e-fed8-4dce-a48d-1f41579550df,able engineering component,service inc,mesa,85212,965252943.0,US
a5f9700a-92cf-496d-849f-1c1bca87ed6f,admixx gmbh,alte lans trasse,ottobrunn,88521,317501971.0,DE
3d901ef0-01a0-4234-a60b-f5c97648c25d,securitas gmbh sicherheitsdienste,otto lilienthal str,bremen,28199,330058467.0,DE
eb712390-e925-4f3d-b6bc-d17af6235d06,amergint technologies inc,briargate parkway,colorado springs,80916,,US
280904d3-d616-49e1-9dae-036acfc70d35,stulz gmbh,283 holsteiner chaussee,hamburg,22457,,DE
40802e36-45e4-473d-b004-e6a37f7384a7,esri,new york st,redlands,92373,,US
ac39a9f6-e8d6-433c-9716-b4ea024dd868,smc gmbh co kg,hauptstrae 81,peissenberg,82380,344247622.0,DE
13b463c0-618e-40d0-9b39-0d2e0b468918,frey,zusamstr,augsburg,86165,342790115.0,DE
8183683d-b323-4739-ae25-bc8297b35cee,hotel und gasthof bauer,mnchner str,feldkirchen,85622,322170721.0,DE
d45b3589-38d9-42a8-90a0-daf1988a31a6,elettronica spa,13 via tiburtina valeria,rome,131,,IT
ea3544e6-0ce6-4322-a2ec-8841087a5570,honeywell international sarl honeywell international sarl honeywell international sarl,4 avenue saint granier,toulouse,31024,,FR
568d9498-197d-42dd-996c-e569aa9611f4,postnova analytics gmbh,14 max planck str,landsberg am lech,86899,537714339.0,DE
d48ce43a-5dbb-41d5-aa94-4c63ddc20303,verlag ch beck ohg,wilhelmstrae,munich,80801,,DE
f9b21f17-99f6-42b2-a8a4-b08bb42106e0,bms baumaschinenservice ek,mnchenerstrae 23,karlskron,82123,,DE
86b78350-c9aa-4db3-8ab1-5c2dc8616dd4,stealth components inc,n community house rd,charlotte,28277,,US
b48da6ef-17d6-495f-b52b-1e1010c62ea0,svt brandschutz,86 glsinger str,seevetal,21217,344300827.0,DE
4345003a-4010-42f2-a934-4bab28d17ba2,diverse lieferanten inland,26 land shuter straaye,unterschleissheim,85716,,DE
a5302156-fe45-4daf-bb00-ebbfd523df7d,isystem ag,1 carl zeiss str,schwabhausen,85247,320325962.0,DE
50df0cca-0f69-4983-a08c-eeb7e18a4b23,setam carabin,3 rue jean mermoz,tremblay en france,93290,281570648.0,FR
793de89f-ba83-4fda-b32b-67051c7b7153,kalzbw reglab 4 cottbus,66 sielower landstr,cottbus,3044,,DE
3a4ac601-f316-4163-bcd2-0813dc6813a5,buchhandlung fiederer ek,19 wilhelmstr,friedrichshafen,88045,329693647.0,DE
bbb7137e-d20b-4147-9058-39f3260f759e,keysight technologies uk ltd,wharfedale road,wokingham,rg415dz,231761227.0,GB
582738f6-8ea1-47b0-a104-62bb632add10,oracle deutschland bv co kg,1 sonnenallee,kirchheim unter teck,85551,,DE
7d8787c1-9f8c-42f0-b689-533d1d444a3f,rahmen shop de,7 industriestr,rothenburg ob der tauber,91541,341655724.0,DE
37a53ee9-2aff-43fc-aa8e-1cbfe102e2fd,gesellschaft fuer umweltsimulation,7 joseph von fraunhofer str,pfinztal,76327,343915737.0,DE
7922d51a-a543-4d5a-a7d1-d85437e2449e,goodrich aerospace,hc 75,union,24983-9804,56795842.0,US
37e911cf-3286-4b5c-aec8-6606868157ba,ambulantes reha centrum,49 hamburger str,brunswick,38114,344099692.0,DE
0a25eba8-b0bd-490a-a94a-622f6bf1c2f6,stego elektrotechnik gmbh,kolpingstr,schwibischhall,74523,,DE
ae5974ab-f040-4f86-b2a8-6539403a240b,audion elektro gmbh,14 siemensstr,kleve,47533,,DE
a887c5a3-83e6-440a-aa36-2858e9543355,1a cal gmbh,falderbaumstr,kassel,34123,,DE
50a496d2-6cf5-4dbc-af7c-f998aa6126a2,dawson france,3 rue galvani,massy,71250,277316121.0,FR
6ee56e9a-027f-4554-8985-676e985a8411,reinartz kleinteileversand gmbh c,15 sachsstr,pulheim,50259,,DE
a6c201fb-1d20-4ba3-bdf1-bef203cca135,haas group international scm ltd,newton road,crawley,rh10 9ty,,GB
2f5cd78f-0f7f-41f2-904e-4d9dea045287,lambrecht meteo gmbh,65 67 friedlander weg,gottingen,37085,,DE
a35f5782-2634-40f9-b522-bddcf8047ac9,hornung gmbh co kg,rathenaustr,neu isenburg,63263,,DE
c6703550-dd3e-4c07-8468-5c7d1b03a764,ep mediastore aschaffenburg,188 wrzburger strae,aschaffenburg,63743,32898285.0,DE
a98da02b-9aac-42d0-b178-724216482515,do not use use code 90134,lysander road,melksham,sn12 6sp,,GB
e6a61f64-9276-436f-b550-061b45dac2b9,industrie elektronik brilon gmbh,40 almerfeldweg,brilon,59929,,DE
9f047f7a-a5fc-42ec-a100-a87d90c8e662,agilent technologies sales servic,130 herrenberger str,boblingen,71034,332883532.0,DE
b9a45250-111a-46b2-ab20-ae1ee9fe92d5,british rototherm coltd,kenfig industrial estate,port talbot,sa13 2pw,76540701.0,GB
054aa318-2eaa-44a0-8d6f-168ec9c5d3f8,lloyds bank commercial finance sky,po box 10484,harlow,cm17,215591977.0,GB
b106c9c3-2d68-419d-8248-3c388bb53010,quarzwerke gmbh,40 kaskadenweg,frechen,50226,315730754.0,DE
8610d264-6d30-4fd9-80ae-f2dac128827e,suedruf kommunikations,14 dieselstr,dornstadt,89160,,DE
a25ba9bf-9c1e-40da-af58-0083f5f1c4da,athos aeronautique,13 rue marie louise dissard,toulouse,31300,,FR
cdbc05e8-9487-42ea-8666-1e628a9653b1,bernhard schlicker,silberhofstrasse,tagmersheim,86704,,DE
043d8e7f-376f-48a3-b15c-88db5427b7c6,forum atlantique,1 rue de la noe,nantes,44321,572828098.0,FR
1662a612-21f7-48a2-9229-a0b155332458,diamond antenna europe bvba,interleuvenlaan,leuven,3001,,BE
a939e3e1-5e18-4f7b-bd49-79fc8c279b69,honeywell aerospace,23500 w 105th st,olathe,66061-8425,614705783.0,US
dba1e880-8aab-4259-aa49-fdae37b36c37,printus gmbh,1 carl zeiss str,offenburg,77656,32885105.0,DE
3fa1da32-310a-4930-b6cd-8f558772212e,siga electronics limited,darlington close,sandy,sg19,217244185.0,GB
e87f6cfa-d7cf-4560-9566-182bf2be3d9e,inta,s n carretera ajalvir,torrejon de ardoz,28850,466848025.0,ES
1db10644-cb92-4332-8bc0-4041422470a8,aljo aluminium bau,gewerbestr,berne,27804,343851536.0,DE
c9c8aeaf-d0eb-4817-80d9-3153e1fc1367,domaines publics,4 avenue victor hugo,paris,75116,,FR
f31467c2-6b08-4b8a-8fc7-0f6804b81b01,inventia kinetics sl,41 43 calle de mario roso de luna,madrid,28022,,ES
aeb79305-169f-4e71-8d69-54fb22f34b09,inertial aerospace services inc,375 alpha park,highland heights,44143,,US
4be7e55b-f8cc-4476-b028-e716761f0698,hamilton sundstrand corporation,4400 ruffin rd,san diego,92123-1606,,US
7a22142b-e5f3-401d-afc9-915cff2bfdd9,dis deutscher industrie service ag,neutorstr,ulm,89073,342706825.0,DE
7086d56f-3a8a-4906-9a67-3ca94a83f158,ebro electronic gmbh,10 peringerstr,ingolstadt,85055,315725317.0,DE
2664b940-8a8f-48d2-87dd-01ddbbff39e5,technology chemical sl,lg,cadiz,11011,,ES
036c39fe-c1d8-43fc-80a4-59f5b3538ef9,fako,15 peutestr,hamburg,20539,,DE
a98a2f74-7821-488a-91af-6a2fba61af95,esz elektronik service gmbh,16 max planck str,eichenau,82223,,DE
e082d43c-ea90-4383-a146-b18abb9faed4,alexander tress,45 oberziegelbacher str,bad wurzach,88410,,DE
8aa5141d-3d17-42c3-b09b-f268b43bcd02,seefelder gmbh,finninger str,neu ulm,89231,312608228.0,DE
ac348363-eda2-4970-a012-2da22fe60133,fundacion para el fomento,km 7 calle de valencia,madrid,28012,,ES
8b8dce68-3981-4601-a2ee-1d5d286da406,agilent technologies,130 herrenberger str,boblingen,71034,341554942.0,DE
dbef00b8-deb7-4523-ad11-995a6df29570,nmb minebea sarl,20 chemin de laporte,toulouse,31300,264506307.0,FR
fd476cba-7a5c-431f-8515-f7b2f8723504,tasaciones hipotecarias sa,86 calle gran via,madrid,28013,,ES
834f832d-7739-422e-b98e-b8fc3b709960,flm gmbhfoto licht und messtechn zubeh r,18 schtzen strae,emmendingen,79312,312664618.0,DE
7959625c-c8ff-4966-8b52-4fe862358622,fibre installations ltd,po box 102,wotton under edge,gl12,219736359.0,GB
bc33b709-9f2b-42b3-bad8-ed65b3e2fc58,mecalectro,8 rue galvani,massy,71250,364918862.0,FR
8478b7cb-3616-460e-9041-1dfefab1c584,safran aero boosters,121 route de liers,herstal,4041,372380824.0,BE
42439e2b-5189-4e44-8e6b-ea3e92f16ce8,lambda gmbh,gewerbering,forstern,85659,,DE
589bcd4b-3040-4229-87c6-072643a61046,martin gomez ramon,0001 calle atanasio barron,seville,41003,,ES
f4de2d32-f5ef-4e3e-9526-051e4f9eb18f,gerald seyerle dienstleistungen,unter den eichen,hermannsburg,29320,,DE
3ff0a037-ccd9-4dae-ac82-741386469e20,siemens ag,1 gnther scharowsky strae,erlangen,91058,331491514.0,DE
dca4ba3c-1b69-4d6d-9b3a-65f25682cfc4,elior entreprises,46 52 rue albert,paris,75640,505496625.0,FR
3220761f-9755-47bf-a8fd-86db64c02f09,fischer instruments sa,157 carrer dels almogvers,barcelona,8018,460379258.0,ES
2b0cdc0f-d828-41e5-a9b3-8376c392f476,th electronic gmbh,sondershnuser landstr 29,muhlhausen,99974,330834193.0,DE
2b38e4e3-c065-4909-9e98-e2dd512a7f71,signworld,newgate house,chester,ch4 0dh,210346238.0,GB
42d08482-d936-4fbc-853a-e67b1d588304,northrop grumman international trading inc,21240 burbank blvd,woodland hills,84653,79612927.0,US
0ffbb7b1-fc71-4f6c-8996-e7b0f6013e05,limmerhof hotel und gaststtten gmb,43 mnchener strae,taufkirchen,82024,343577339.0,DE
130f78c2-4333-4a8e-9c9f-3386fc8b5aab,gkss gmbh,max planck str,geesthacht,21502,315754267.0,DE
0444d366-b2f9-4567-8c45-da45b0fa899e,hotel schempp,74 hochstr,bobingen,86399,333925324.0,DE
d694d372-431c-42a7-916d-c05859f79dcc,rich ad brandt ek,12 rantgen strae,schwarzenbek,21493,,DE
9dff2143-6de3-4983-938a-de10ad11e99b,trescal limited trescal limited trescal limited,chester road,chester,ch4 odr,,GB
4c115719-4309-459e-8f48-8929761074f7,hamilton sundstrand aerospace,4747 harrison ave,rockford,61108-7929,,US
e0aa38da-5f27-4e19-8574-1ce1099922f6,industrie und handelskammer,97 101 olgastr,ulm,89073,498750561.0,DE
568f366b-974b-442d-b1c6-386fe5ceb5ea,institut francais munich,kaulbachstrae,munich,80539,,DE
12217828-0175-4a95-b260-0a81d736f01c,cap integrations ggmbh,lindauer str,friedrichshafen,88046,,DE
c4298d79-d8c0-49af-9868-e18956f82664,stahl schaltgeraete gmbh,30 am bahnhof,waldenburg,74638,318536877.0,DE
cca262ed-0771-45b6-9652-667bf818fe86,gad elektronik komponenten,11 gewerbering,plankstadt,68723,329833636.0,DE
d29f3a03-04af-423f-a1b0-59255056cfd9,france securite,rue alain colas,brest,29218,,FR
8e1ff403-1975-47db-b68b-16b434fde119,eurosint forum asbl,161 boulevard gnral jacques,ixelles,1050,400333565.0,BE
b13fd9b5-44b5-46fd-9a6e-969185f66be0,component technology inc,3625 park central blvd n,pompano beach,33064-2262,145885641.0,US
885c5b8b-8eff-4458-a6c5-b2b3a1b3a34e,espa,17 rue andre charles boulle,thure,86540,,FR
f60f89b3-ede8-45e8-bf0f-919c000d93c6,global partners inc,320 nichols st,norwood,02062-1907,,US
0be28259-d6f3-4123-9a0d-86e5e12433f0,tdf telediffusion de france,4 avenue ampere,montigny le bretonneux,78897,380971556.0,FR
