ix_left,ix_right,name_left,name_right,street_left,street_right,city_left,city_right,postalcode_left,postalcode_right,duns_left,duns_right,countrycode_left,countrycode_right,y_true
fa6d9ad1-19fb-4612-b878-44ded0a3caee,b1120134-9729-48c8-8e80-f6dd7e2a19a3,sogeti high tech,sogeti high tech,3 chemin de laporte,bp n 90076,toulouse,blagnac,31300,31700,,287711456,FR,FR,0
a25238a4-006a-4299-91a7-bac8f868cca8,7695495f-8b90-497a-a1da-f7448826078e,zarm technik gmbh,om klebetechnik gmbh,am fallturm,am,bremen,plauen,28359,08527,537384638,,DE,DE,0
665725e1-7288-4dfd-ac4f-42b984a0cdcb,7554a1bb-46c5-4af8-9839-8f1a01f54c20,radladen gmeiner gmbh,vwr international gmbh,29 werastr,42 whlerstr,friedrichshafen,hanover,88045,30163,,341869043,DE,DE,0
f37452c7-2145-4ac7-82ab-4a145b2401df,13293053-9351-4e53-8ad9-37f165ac75fe,swansea university prifysgol aberta,university of wales swansea,singleton park,singleton park,swansea,swansea,sa2 8pp,sa2 8pp,232227629,217457451,GB,GB,1
399eaa83-3306-4cea-8c9c-0b0940fffa37,2211a5cc-3494-41b5-b0b7-68020516a213,manuel riesgo sa,ofipapel center sl,00 avenida real de pinto,87 avenida real de pinto,madrid,madrid,28021,28021,046865961,,ES,ES,0
dcecaed1-df61-4e48-84e3-f990e5b78974,1624229c-5fd9-413e-abf9-4f7c936ae86f,hubert waltermann eisenwaren,ups scs gmbh co ohg,4 rat loh,loh strae,balve,schwaig,58802,85445,,,DE,DE,0
2d083328-cfe0-44ce-8b74-69d24033f65e,38153802-987b-45af-a011-9bb31167e41f,finder relais gmbh,stahlgruber otto gruber gmbh,30 eisenstr,130 einsteinstr,russelsheim,munich,65428,80000,321645632,,DE,DE,0
424803ef-a428-46eb-999b-d68429aedf5d,e8652cfe-87c9-4f36-bf98-6c5b1854c0f6,tulli elettronica di tulli marcello,elettronica spa,via francesco gai,via tiburtina valeria km 13 70,rome,rome,196,131,,,IT,IT,0
35508103-f282-411d-b321-5dbf96d486c7,a4bdd40f-b792-4b39-b94b-c1ca54235031,hr kommunikation,autohaus astaller gmbh,max von mller s trasse,66 max von mller s trasse,rottenburg,rottenburg,84056,84056,340190931,342555269,DE,DE,0
c42d1668-f891-462c-83b9-bef6a7e5943c,77f5274a-b8ab-45bc-ae41-2e1f6c06e51c,selex es spa,selex es spa,piazza monte grappa,via piemonte,rome,rome,195,187,,434003576,IT,IT,1
7ad9c282-ade5-4af1-8fa8-66765ff7c650,378f4784-f0d7-4fe6-a7ff-67d39d61b980,verbindungs techniken ruether,vtr verbindungs techniken,43 steinheide,43 steinheide,tonisvorst,tonisvorst,47918,47918,342438298,,DE,DE,1
0d5ea3e3-d92a-4eec-b2b1-b6215cd77d8f,b04a972a-514d-4746-b026-c1c4184ae6b7,bilz,pz planen und zelte gmbh,25 bblinger str,5 aindlinger str,leonberg,augsburg,71229,86167,322944653,319871752,DE,DE,0
e6e0f237-a9a0-4b65-a55e-1d6c23c7aa18,438f55f2-a388-434f-ac7c-79b274aeae12,fako heinrich a anton,feil heinrich gmbh,suderstr,9 grenzkehre,hamburg,hamburg,20537,21079,,317206928,DE,DE,0
d96f5c2b-0ef2-4cf8-8692-8c86179593b8,f8885e2b-1c91-490c-9755-a8341c31fcc4,casa compras casa compras casa compras,casa compras,calle la mata,calle la mata,seville,seville,41002,41002,,462005687,ES,ES,1
d4468f99-877a-4772-8826-bb1d24f88ec7,5d34ac83-661c-42cf-8ae1-6925cb9e1514,le manoir de gressy,adr les applications du,chemin des carrosses,chemin des pres,gressy,thomery,77410,77810,,347813768,FR,FR,0
80c27449-6586-4dab-bbcd-f37a9dff2543,bff0d7dc-0a0d-458e-9bd7-17ba7dcb408a,sport in,sortimo international gmbh,17 jesuitenstr,13 landshuter str,ingolstadt,unterschleissheim,85049,85716,,,DE,DE,0
59012354-61c8-4dcb-bfeb-c542d49676d0,dbb98cc5-e6f8-479f-8472-34a207206f80,dierck,dierck,preetzer chaus see,preetzer chaus see,schwentinental,schwentinental,24147,24147,,,DE,DE,1
e7a30d9e-c91e-4b73-9ed1-2d0e96c125ea,ecac4340-8f10-48be-a7f3-1409184ea15f,kfp five star conference service gm,kfp,4 solmsstr,4 solmsstr,frankfurt,frankfurt,60486,60486,341544388,327438461,DE,DE,1
bb51afdf-65fc-4c64-9e53-9b2d50c02df8,41441ca3-1a9d-4948-88af-984a05b88dd9,gestion y valorizacion integral del,aqualia gestion integral del agua aqualia gestion integral del agua aqualia gestion integral del agua,calle tecnologia,3 camino torrejon,getafe,illescas,28906,45200,,,ES,ES,0
e0857916-6264-4ba0-9a5b-acfd4d88938a,8fb22535-34ce-4c81-b67f-a5f1948cdcb6,tesa germany,gs1 germany gmbh,32 netzestr,maarweg,ludwigsburg,cologne,71638,50825,,,DE,DE,0
4e1873e2-99c4-41bd-b0f3-69f6907e0dc4,952b5e28-b5dc-49eb-a7a5-c148ee69d82a,heisslufttechnik flocke gmbh,heisslufttechnik flocke gmbh,2 4 mondstr,elssser str,feldkirchen,solingen,85622,42697,,032843182,DE,DE,0
e3937797-886f-4983-a2e7-27dd39a41754,fec8a968-553a-4061-80ea-824aa1622c59,bundesanstalt f arbeitsschutz,holste roland,1 25 friedrich henkel weg,friedrichstr,dortmund,heiligenberg,44149,88633,,,DE,DE,0
940b1e4a-7c9c-4254-9179-54a770e8177d,002c559b-f2ec-49ac-8c89-d4559598cfd6,ws weinmann und schanz gmbh,weinmann,beethovenstr,40 kronsaalsweg,balingen,hamburg,72336,22525,,317198315,DE,DE,0
d1406ede-aa74-4639-a920-62cd2f27ff15,dd2d6cef-3d3d-4fd8-b8fb-8c1491d14182,sna europe,snap on industrial germany snap on industrial germany division of sna germany gmbh snap on industrial germany,willettstr,10 willettstr,mettmann,mettmann,40822,40822,,,DE,DE,1
db59efd5-b285-4aa4-b50e-5bd65cedada2,e204809f-d7bd-4a12-bdeb-a2c243abd50c,bit biether,franz spahn,d3tzhofer str 7,7 wiedhof,swisttal,bad salzdetfurth,53913,31162,038805715,,DE,DE,0
9f0dae5b-ee0c-453c-b6b5-8506b23b6554,b61c62e9-78cf-41da-b200-f3347f51e06c,specialty fasteners components,specialty fasteners and components,unit d seymour wharf,unit d seymour wharf,totnes,steamerquayroadtotnes,tq9,tq9,233148675,,GB,GB,1
c1c91995-58aa-4313-8245-44df922a4621,a736ab5e-eaea-4ac9-aeb9-002e7267ae0d,dominikus krger,mnzinger,18 planiestr,12 danziger str,giengen,senden,89537,89250,,,DE,DE,0
661a0913-d82f-4186-b191-58a93c06ba0c,89d5be2d-af14-4d60-b00a-885c5a7356b2,phoenix contact hmi ipc,backtechnik schmid,29 kurze str,30 kurze str,filderstadt,langenau,70794,89129,,,DE,DE,0
d9edc3e2-fe95-4f6c-919a-60eb44739f43,a7bb2078-7823-4725-9f04-b7ad2676e232,tts tooltechnic systems ag co kg,flensburger fahrzeugbau gmbh,20 wertstr,24 werftstr,wendlingen,flensburg,73240,24939,342794047,317641553,DE,DE,0
06a44c5e-956a-4c68-9c60-8383096a1b3b,c91bf65b-07ab-4b0c-9ea6-1482e80bcd82,isocel management conseils,la conseils la conseils la conseils,rue robert caumont,9 rue jean francois romieu,bordeaux,muret le chateau,33049,12330,762822153,,FR,FR,0
2568f61a-c706-43bf-aaec-c51bc214659a,ba8b6218-4139-40f4-8209-98d0ad3ca710,poppelmann,plastiques poppelmann,3 rue robert schuman,3 rue r schuman,rixheim,rixheim,68170,68172,057636483,057636483,FR,FR,1
f925cc7a-d9d6-4b41-9ad4-aa93166dde54,62417f75-db9b-40c3-b932-a8c14e83d0dc,r g gmbh r g gmbh faserverbundwerkstoffe r g gmbh,r g gmbh,7 im meiel,13 im meiel,waldenbuch,waldenbuch,71111,71111,,,DE,DE,1
82dcb316-fbcb-46f9-9fef-3cffa9ac6643,f65c120d-6bf8-45bc-b666-e509fee2a9bd,duangta barz,duangta barz,landshuter allee,landshuter allee,munich,munich,80000,80637,,,DE,DE,1
23629446-31fd-4e76-9755-6c4279f0446f,10086d8f-5f43-4246-a385-f079cc810819,boehnke,boerner gmbh,57a wall er heerstrae,6 borsigstr,bremen,ingolstadt,28217,85053,034430146,341142073,DE,DE,0
d08fc808-baf0-4e7f-a589-fe4da23d08e8,37ef49ac-e965-449b-a438-c5d30b812f55,jaco aerospace,power medic,2010 lincoln ave,1442 e lincoln ave,pasadena,orange,91103-1323,92865-1934,027716757,968120456,US,US,0
34193e8b-d9d8-4fc0-8d28-73e3b53b62f8,79a2084a-47e4-42c6-9aa2-37f18646546d,reservistenkameradschaft ingolstadt,reservistenkameradschaft ingolstadt,7 lanzstr,7 lanzstr,ingolstadt,ingolstadt,85051,85051,,,DE,DE,1
b0b107f2-0c26-491b-8bbe-4ed511af1058,9a8be299-03a4-441f-ae4c-1e12681b1616,emg esolia emg esolia emg esolia zi de la chaussee,gfi chrono time,zone de bernay,zone naude,sainte gemmes sur loire,orthez,49130,64300,,260646317,FR,FR,0
4b48608b-a969-4813-9451-c1f97cb4800c,3b0b3474-40ee-4658-ad89-1ae50ad9375d,franz scheuerle ulm kg,franz scheuerle gmbh,2 ernst abbe str,2 ernst abbe str,ulm,ulm,89079,89079,,316080407,DE,DE,1
e974ef74-3bf5-45c2-9273-c44f73945a4d,7a4936e5-0700-4492-9f68-350811df7759,tulli elettronica di tulli marcello,elettronica spa,via francesco gai,13 via tiburtina valeria,rome,rome,196,131,,428416499,IT,IT,0
216daa64-bf03-4a80-8841-53e9016a0304,d6f84052-616d-43a2-97e2-975cf68e1a44,editorial planeta sa,editorial planeta,662 664 avinguda diagonal,avinguda diagonal,barcelona,barcelona,8034,8034,,,ES,ES,1
fd6ccca7-46a3-403f-b167-9f47108f9163,a492182b-a024-4f42-b878-fca1192ac39f,viking direct,oasis interior landscaping,lancer house,linden house,leicester,sandbach,le31ub,cw11,,233321541,GB,GB,0
913ad10b-001c-4f27-87df-91e7f0dba00b,eb7bae3c-2555-416d-890d-6edcac1bd6f0,elektro automatik,elektro automatik,33 35 helmholtzstr,33 35 helmholtzstr,viersen,viersen,41747,41747,,342379806,DE,DE,1
ff973ba5-ab42-42e0-8244-6aa82de46691,a257a995-01ac-4692-a226-0fd0cba87d93,acm,la poste,9 rue de la gare,avenue de la gare,villiers saint frederic,montigny le bretonneux,78640,78053,380071407,271076296,FR,FR,0
c2cfc79e-3449-401c-81ce-bfb450dfc97a,56d761be-5b56-4395-bc3f-02f11317a97f,alexander krasner gravierbedarf,hywema hebebhnen,27 wuppertaler str,134 148 wuppertaler str,schwerin,solingen,19063,42653,,319190161,DE,DE,0
77e3fd62-3666-4cbc-9d8a-e94729f638fa,34c850f5-b407-4432-a137-587e94d68ba9,andreas maier gmbh,kraus naimer gmbh,stegwiesen,wikingerstr,schwendi,karlsruhe,88477,76189,343071213,316073089,DE,DE,0
41b06fb4-e253-4c9f-89dc-6aabc2f76008,77e9c276-1db7-44d8-8a01-069f6701d7b8,aero electronic malter sikora gmbh,wir electronic gmbh,1 am birkenbhl,34 36 mhlen strae,herzogenaurach,annaberg buchholz,91074,9111,507370836,322483421,DE,DE,0
2d083328-cfe0-44ce-8b74-69d24033f65e,9db02c35-010e-4e35-81c9-95c79654d162,finder relais gmbh,finder relais gmbh,30 eisenstr,eisenstr,russelsheim,russelsheim,65428,65428,321645632,,DE,DE,1
77e3fd62-3666-4cbc-9d8a-e94729f638fa,2fe81810-d92a-43c0-b1d5-e455569168d1,andreas maier gmbh,kraus naimer gmbh,stegwiesen,20 28 wikiners trasse,schwendi,karlsruhe,88477,76189,343071213,313590432,DE,DE,0
c0b48772-ae9c-483d-aff9-9874e3c00c5d,1bd18a1a-8af6-495b-97a3-c72e28740f4f,sogeti high tech sas,sogeti france,2 av l escadrille normandie niemen,avenue henri ziegler,blagnac,blagnac,31700,31700,287711456,263505452,FR,FR,0
bb3e4157-f4ea-4df4-950f-dc0f720e0592,f59b980f-5c89-44ed-9e1f-261d3479d0f3,temai ingenieros,aes ingenieros,10 calle de rivas,arte,coslada,madrid,28821,28033,461592987,,ES,ES,0
dc52465a-89b1-4432-8ae1-5f39ea5c3aa0,f8c1836e-3fb7-4328-a8a6-2b006a0ad4c6,snap on industrial germany,snap on industrial germany,10 willettstr,10 willettstr,mettmann,mettmann,40822,40822,,,DE,DE,1
12891d26-eb5e-4680-9b42-9fd10755f793,2d2037c2-a264-4595-91c3-9dc3dc0ec925,dga techniques aeronautiques,elior entreprises,47 rue saint jean,78 rue saint jean,balma,balma,31130,31130,,262892459,FR,FR,0
6afadc90-e920-404e-b676-2c10029acb20,ab64d734-7923-4cb3-ad6f-ae8685d3d7fd,international farbenwerk gmbh,amai international,lauenburger landstrae,falkenberger land strae,bornsen,lilienthal,21039,28865,327670568,,DE,DE,0
aca8087e-76e3-4304-a521-514d85436970,b51d4d0e-fed8-4dce-a48d-1f41579550df,pratt whitney component solutions,able engineering component,4905 stariha dr,service inc,norton shores,mesa,49444,85212,038243176,965252943,US,US,0
338a8e03-08af-4296-9a55-2917f9b2ab14,a5f9700a-92cf-496d-849f-1c1bca87ed6f,syskomp gmbh emico,admixx gmbh,max plank s trasse,alte lans trasse,amberg,ottobrunn,92224,88521,038800273,317501971,DE,DE,0
642a1d31-ea3f-45fe-b051-d0b761c3f2f6,3d901ef0-01a0-4234-a60b-f5c97648c25d,nord schrott gmbh,securitas gmbh sicherheitsdienste,30 lilienthalstr,otto lilienthal str,flensburg,bremen,24941,28199,320637101,330058467,DE,DE,0
dc52465a-89b1-4432-8ae1-5f39ea5c3aa0,39c25b75-6a01-45e3-adc9-8995db944648,snap on industrial germany,sna europesna germany gmbh,10 willettstr,10 willettstr,mettmann,mettmann,40822,40822,,344805481,DE,DE,1
0e19515a-17b7-414e-8326-57ae02458622,eb712390-e925-4f3d-b6bc-d17af6235d06,amergint,amergint technologies inc,briargate pkwy,briargate parkway,colorado springs,colorado springs,80916,80916,,,US,US,1
96621a2e-ec41-437f-8e41-4fce0dbcef7a,40dc815f-311d-458f-8717-38549f594472,febrotec gmbh,febrotec gmbh,frankfurter str,frankfurter str,halver,halver,58553,58553,,,DE,DE,1
f5d35a7f-d29d-4541-b458-e6d950b8a2dc,02610d5f-a08e-44a9-a5e7-e7d662e0843a,voelmle rickert gmbh co kg,zeppelin power systems,14 zeppelinstr,3 zeppelinstr,ostfildern,wiedemar,73760,4509,323956276,,DE,DE,0
3cb21cae-126d-4a59-b9a1-bd47b2837c64,6afdfe8c-49da-4cb5-9b19-0bffa8c61913,siegfried hintz,lambrecht meteo gmbh,paul friedlander str,friedlander weg 65 67,wiesbaden,gottingen,65203,37085,,,DE,DE,0
7a60d395-c89b-43ff-9fc1-ce032f99bdcf,83024ff7-2624-431f-b299-ff6fbdf0cebf,battery direct gmbh,battery direct gmbh,ewald renz str,1 ewald renz str,bad schonborn,bad schonborn,76669,76669,,331599808,DE,DE,1
18d3383f-6dfa-4824-bbff-b24c316e7f93,f89ddf6d-2770-44a7-9788-3bf2b89671c6,aeroflex test solutionsunits 14 15,aeroflex test solutions,monks brook ind pk,school close,chandler s ford,chandler s ford,so534ra,so534ra,,216834002,GB,GB,0
1b19857e-5a77-4a7c-b25c-4da5725e4775,88aaa3a3-6a90-4c3a-901c-160ce64310e6,united parcel service deutschland,united parcel service deutschland,1 grlitzer str,1 gorlitzer str,neuss,neuss,41460,41460,318066107,,DE,DE,1
86d19b2c-a01a-4000-927f-ee55c3b44322,4fbf5626-06b0-4393-ac72-51e2e3256ac0,bilz vibration technology ag,hq patronen gmbh,25 bblinger str,glsinger str,leonberg,seevetal,71229,21217,319009478,341131705,DE,DE,0
97692657-d9f0-4e32-aeb7-31883b7c08fb,280904d3-d616-49e1-9dae-036acfc70d35,still gmbh,stulz gmbh,15a zum panrepel,283 holsteiner chaussee,bremen,hamburg,28307,22457,,,DE,DE,0
97c4d824-ab8f-4888-b76a-c89fdd7a6d86,40802e36-45e4-473d-b004-e6a37f7384a7,sterne kessler goldstein fox sterne kessler goldstein fox sterne kessler goldstein fox,esri,110 new york ave,new york st,washington,redlands,20005,92373,,,US,US,0
505938ae-8bfc-4cfa-a793-89ecb375dfae,ac39a9f6-e8d6-433c-9716-b4ea024dd868,hanhart gmbh co kg i i,smc gmbh co kg,33 hauptstr,hauptstrae 81,gutenbach,peissenberg,78148,82380,,344247622,DE,DE,0
1c697ecd-ac6e-4d2d-900a-0f1668d0be55,2d2037c2-a264-4595-91c3-9dc3dc0ec925,dga techniques aeronautiques,elior entreprises,47 rue saint jean,78 rue saint jean,balma,balma,31130,31130,,262892459,FR,FR,0
c5ac2407-52b3-44c8-bf29-fa9d442d8099,f925cc7a-d9d6-4b41-9ad4-aa93166dde54,r g faserverbundwerkstoffe gmbh,r g gmbh r g gmbh faserverbundwerkstoffe r g gmbh,7 im meiel,7 im meiel,waldenbuch,waldenbuch,71111,71111,319932075,,DE,DE,1
28f0feb9-9b22-4f25-b9ae-592526ad3fa4,13b463c0-618e-40d0-9b39-0d2e0b468918,blumenhof frey,frey,wa3rmbachstraerasse,zusamstr,unterschleissheim,augsburg,85716,86165,,342790115,DE,DE,0
d0c95a90-0ccf-4295-9a3d-27ab9e28f201,8183683d-b323-4739-ae25-bc8297b35cee,hotel und gasthof bauer,hotel und gasthof bauer,mnchner str,mnchner str,feldkirchen,feldkirchen,85622,85622,,322170721,DE,DE,1
424803ef-a428-46eb-999b-d68429aedf5d,d45b3589-38d9-42a8-90a0-daf1988a31a6,tulli elettronica di tulli marcello,elettronica spa,via francesco gai,13 via tiburtina valeria,rome,rome,196,131,,,IT,IT,0
b02bd885-ae0d-4da3-a063-d3cb7e135ffa,ea3544e6-0ce6-4322-a2ec-8841087a5570,honeywell aerospace,honeywell international sarl honeywell international sarl honeywell international sarl,4 avenue saint granier,4 avenue saint granier,toulouse,toulouse,31024,31024,,,FR,FR,1
da989736-2c8f-49aa-a31f-850dc8a80576,568d9498-197d-42dd-996c-e569aa9611f4,performance plastics products 3p,postnova analytics gmbh,27 max planck str,14 max planck str,karben,landsberg am lech,61184,86899,537523854,537714339,DE,DE,0
a4156a84-32e0-4aed-88cb-da1ee0e25b64,9b1f0231-6032-4606-b575-64874a10f178,hoffman engineering,hoffman engineering,8 riverbend dr,8 riverbend dr,stamford,stamford,06902,69070,000145258,,US,US,1
95862890-3d47-4ed4-aff2-b677bd4be296,cbe8ff6d-706d-4ad8-8ee2-0b6f13706ce3,airflow lufttechnik gmbh,bals elektrotechnik,postfach 12 08,22 burgweg,rheinbach,kirchhundem,53359,57399,318818127,317074672,DE,DE,0
6ee09ef6-a4f7-4bf0-807b-53355ba73130,3262bf7b-6a8e-4691-8b5b-960218cb869f,akka aeroconsiel ltd,tata technologies europe limited tata technologies europe limited tata technologies europe limited,bristol,510 bristol business park,bristol,bristol,bs347pz,bs16 1ej,216553403,,GB,GB,0
031704b5-f9a6-4048-9078-4092a13f6956,0c2ce61f-7c94-4194-a3de-32292e790504,licatec gmbh,licom tec gmbh,7 erzstr,43 emil feinendegen str,brand erbisdorf,krefeld,9618,47798,,537584286,DE,DE,0
f6d4c1fe-3a07-47e4-b62e-2face8f7fffa,ef81f78e-c6db-4b72-8c98-752020697092,honeywell international inc,honeywell international inc air transport avionics,4150 lind ave sw,4150 lind ave sw,renton,renton,98057-4973,98057-4973,602570855,,US,US,1
2ce998f9-edc5-45ab-afd1-6c49c1d56e0f,42a5e929-3270-4700-b3c1-08ea755cb894,ge aviation,ge aviation,bishops cleeve po box 162,cheltenham,cheltenham,cheltenham,gl528yb,gl52 7,,,GB,GB,1
b5b6c64a-3a74-4b22-8278-c21cceec6a93,daeb8443-5a51-43bc-9a6c-be67fbad8104,fleurop ag,fleurop gmbh,lindenstr,3 4 lindenstr,berlin,berlin,12207,12207,317835841,313232118,DE,DE,1
e4d2c6d0-c872-4d03-882f-827d2f75fd73,d48ce43a-5dbb-41d5-aa94-4c63ddc20303,luftwaffen offizierheim gesellschaf,verlag ch beck ohg,wilhelm frankl kaserne,wilhelmstrae,neuburg an der donau,munich,86633,80801,,,DE,DE,0
0ae07252-5be7-4d06-9a81-b7b1678b8e0b,ea137341-fc9b-4605-a124-3934330b5856,hoga edv services gmbh,hoga edv services gmbh,4 jenaer str,4 jenaer str,idstein,idstein,65510,65510,,,DE,DE,1
6602b62d-fe05-4b2c-855e-c32d38f0c237,8b5d81b9-44a9-44a4-a373-3ce3760a230b,nespresso deutschland gmbh,nespresso deutschland gmbh,speditionsstrasse,23 speditionstr,dusseldorf,dusseldorf,40221,40221,341618791,333868649,DE,DE,1
32d10f1c-f5ea-4649-bb06-fd3839c88fa1,ffaaef1a-7a38-4815-b20c-1e78fd23203d,ma componentes sl,consur sa,pg el pino calle,pg industrial el pino s n,seville,seville,41016,41016,479193724,,ES,ES,0
ec2fc6a1-752e-40ce-9f56-9506c542ada3,5378332c-20e9-4df5-90f3-7c23fa8590ed,febrotec gmbh,shoppingfever gbr,76 frankfurter str,56 frankfurter chaussee,halver,fredersdorf vogelsdorf,58553,15370,,341636573,DE,DE,0
554a68e2-bbd8-42ab-ab6e-1d64cdf23ea9,f9b21f17-99f6-42b2-a8a4-b08bb42106e0,max vinzenz,bms baumaschinenservice ek,70 auere mnchener strae,mnchenerstrae 23,rosenheim,karlskron,83026,82123,325249253,,DE,DE,0
aca8087e-76e3-4304-a521-514d85436970,86b78350-c9aa-4db3-8ab1-5c2dc8616dd4,pratt whitney component solutions,stealth components inc,4905 stariha dr,n community house rd,norton shores,charlotte,49444,28277,038243176,,US,US,0
ece875ee-79b0-4c3e-8272-6020a3caa6a7,d58d26f8-ec14-43c9-babb-78996a771709,neon centro,taitus software italia srl,via adriatico,via,potenza,frascati,85100,00044,,,IT,IT,0
d694d372-431c-42a7-916d-c05859f79dcc,b0ee2f92-de98-473b-b814-162c43ab3041,rich ad brandt ek,eichamt landshut,12 rantgen strae,1 rntgenstr,schwarzenbek,landshut,21493,84030,,507313646,DE,DE,0
05548a30-4133-4589-9c22-5300fc9b784f,b79a078a-156f-421b-934f-25da716214cc,karcher sa,sofitec,15 carretera de alcobendas barajas,de,alcobendas,carmona,28108,41410,,,ES,ES,0
4fbf5626-06b0-4393-ac72-51e2e3256ac0,b48da6ef-17d6-495f-b52b-1e1010c62ea0,hq patronen gmbh,svt brandschutz,glsinger str,86 glsinger str,seevetal,seevetal,21217,21217,341131705,344300827,DE,DE,0
de01875a-12fc-4573-93c6-80bccf2bfc21,4345003a-4010-42f2-a934-4bab28d17ba2,cpd lieferanten div inland,diverse lieferanten inland,ottobrunn,26 land shuter straaye,ottobrunn,unterschleissheim,85521,85716,,,DE,DE,0
c52c2a41-8c5a-44da-b059-041e2ae3f5f7,15222034-3097-4f09-ba53-4e59a69b817a,rochester electronics,grass roots group uk ltd,fenice court,court,saint neots,tring,pe19,hp23,,,GB,GB,0
49e9c0b5-a2b4-4a01-b20e-8632b02e83d0,3b3b9e66-80ff-4aab-a199-c001d63244f3,arrow iberia electronica slu,arrow iberia electronica slu,75 calle albasanz,75 calle albasnz,madrid,madrid,28037,28037,,056509457,ES,ES,1
82a5d8aa-7202-48f6-8c68-840fa3a52f4d,a5302156-fe45-4daf-bb00-ebbfd523df7d,gss kalender gmbh,isystem ag,11 carl zeiss str,1 carl zeiss str,heiligenhaus,schwabhausen,42579,85247,,320325962,DE,DE,0
8e9f5f23-afe0-4455-80bf-d4541b0abe92,ffd8f10b-6533-4122-b864-93733d58dfcc,neon centro,taitus software italia srl,via adriatico,via,potenza,frascati,85100,00044,,,IT,IT,0
3ff0a037-ccd9-4dae-ac82-741386469e20,95e3bcd6-4851-4183-be60-32923d5a2a40,siemens ag,siemens ag,1 gnther scharowsky strae,robert koch str,erlangen,planegg,91058,82152,331491514,,DE,DE,0
3009cbca-f818-4e19-b4eb-cdaa5b0c693d,bbdd15a5-fa43-4b62-8c21-f312f91d9d6d,ge measurement control,druck limited,fir tree lane,fir tree lane,groby,groby,le60fh,le6 0fh,,219144201,GB,GB,0
3ff0a037-ccd9-4dae-ac82-741386469e20,5da397ca-8267-4069-b2f8-273003bf628c,siemens ag,siemens ag,1 gnther scharowsky strae,16 hartmannstr,erlangen,erlangen,91058,91052,331491514,032222111,DE,DE,1
caa9b691-c625-41aa-ba33-b767b2045d81,50df0cca-0f69-4983-a08c-eeb7e18a4b23,cosset md,setam carabin,rue jean mermoz,3 rue jean mermoz,le haillan,tremblay en france,33185,93290,277271321,281570648,FR,FR,0
d85c45d2-cece-47f8-895a-e9d66606f29f,c9616f5e-bc81-4bee-9c8f-0ebfd8fa3105,e a elektro automatik gmbh,elektro rhl,31 37 helmholtzstr,berkenrother strae,viersen,nrnbrecht berkenroth,41747,51588,,,DE,DE,0
3ff0a037-ccd9-4dae-ac82-741386469e20,417a8fd6-9b08-44a3-942e-f4bcf6325ce4,siemens ag,siemens ag,1 gnther scharowsky strae,67 siemens str,erlangen,erlangen,91058,91052,331491514,506764468,DE,DE,1
4a66bfa6-0a1e-425f-8efe-d8798c7aad7e,6602b62d-fe05-4b2c-855e-c32d38f0c237,nespresso deutschland gmbh,nespresso deutschland gmbh,speditionsstrasse,speditionsstrasse,dusseldorf,dusseldorf,40221,40221,341618791,341618791,DE,DE,1
04c2bc34-e67a-4952-ba54-0ab6d52e6f75,793de89f-ba83-4fda-b32b-67051c7b7153,kalzbw reglab 4 cottbus,kalzbw reglab 4 cottbus,66 sielower landstr,66 sielower landstr,cottbus,cottbus,3044,3044,,,DE,DE,1
5762a908-d443-4a52-9eea-9e71387ffa7e,3a4ac601-f316-4163-bcd2-0813dc6813a5,luftwaffen offizierheim gesellschaf,buchhandlung fiederer ek,wilhelm frankl kaserne,19 wilhelmstr,neuburg an der donau,friedrichshafen,86633,88045,,329693647,DE,DE,0
0483c61c-a3bc-4d7e-890b-270569f56823,b5e5279a-3c6b-4edb-aedc-ea55f5b98cd7,bruggemann gmbh co kg,dengel confiserie gensse,2 am kalkheck,am,herdecke,eckfeld,58313,54531,,,DE,DE,0
7d694999-c376-448f-8ae4-a5870b75f96b,1bc1ab2a-d00d-40ca-b64a-c4424b0517dd,nespresso deutschland gmbh,nespresso deutschland gmbh,8 zollhof,speditionss trasse,dusseldorf,dusseldorf,40221,40221,333868649,341618791,DE,DE,1
331e0689-dfff-4367-acda-689aad8986fb,5133abe3-8926-4c20-8319-9c8d362e9a35,hydraulik center dietz,procom deutschland gmbh,18 heideland ost,28 heideland sd,handewitt,handewitt,24983,24983,,315675533,DE,DE,0
1a6ccbe5-5e23-4cd3-b567-8366ac84c500,f69b6973-1ab8-46d3-a6fa-63489ec8d136,vri gmbh,ocean optics germany gmbh,wilhelm maybach str,11 maybachstr,ellwangen,ostfildern,73479,73760,,314286329,DE,DE,0
81ff1e9f-0c0d-417f-b4ed-9323d24d4971,b9af4d29-2696-4cee-9dff-5915b459fea2,elettronica gmbh,hd electronic gmbh,10 am ham bruch,adolf kolping str,meckenheim,simbach am inn,53340,84359,,328607648,DE,DE,0
a34c487c-57c2-427a-932a-305ad48d15bc,762901d0-f68a-4958-907d-79fb3894f71b,thales uk limited,thales uk limitedthales group,manor royal,manor road,crawley,crawley,,rh109ha,217452627,217452627,GB,GB,1
79394802-cb03-4a3a-a059-48b8294550ad,2cf23ea5-31ad-45e5-9306-8181eddf6fdd,khn beratung,biko bildungskooperation regionen,56 59 schillerstr,schillerstrasse,berlin,ludwigsburg,10627,71638,,340562058,DE,DE,0
ec3c8752-6da6-4ef5-b61f-f0321007b416,14891e2e-4b12-44ee-a41f-658db25fd729,selex es ltd,selex es ltd,crewe road north,christopher martin road,edinburgh,basildonessexss143el,eh5 2xs,ss14 3el,023226769,504381468,GB,GB,0
